序号,点名,N,E,Z,B,L,H,未倾斜改正N,未倾斜改正E,未倾斜改正Z,未倾斜改正B,未倾斜改正L,未倾斜改正H,天线高,σN,σE,HRMS,σZ,目标高,量高类型,天线类型,平滑次数,解类型,开始本地时间,结束本地时间,开始UTC时间,结束UTC时间,描述,差分龄期,卫星数,公共卫星数,PDOP,截止高度角(°),参考站名称,基站B,基站L,基站H,里程,竖直倾角,倾斜向量方位角,倾斜分量X,倾斜分量Y,倾斜X轴方位角,当地B,当地L,当地H,基站距离,基站方位,偏距,语音文件,图片文件,空间直角X,空间直角Y,空间直角Z,测量时长
458,pt457,3483083.0475,1224238.1221,35.0045," 31:14:40.84289"," 121:35:32.85710",35.0045,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:19:48.0,2020-01-02 11:19:48.0,2020-01-02 03:19:48.0,2020-01-02 03:19:48.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:26"," 193:48:55.13"," -00:30:36"," -00:29:24"," 149:57:36.00"," 31:14:40.85887"," 121:35:32.86430",35.0045,742.0741," 172:06:41.08933",0.0000,,,-2859303.1200,4649101.2328,3289135.3376,0:0:0
459,pt458,3483083.0472,1224238.1202,34.9975," 31:14:40.84288"," 121:35:32.85702",34.9975,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:19:49.0,2020-01-02 11:19:49.0,2020-01-02 03:19:49.0,2020-01-02 03:19:49.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:35"," 196:09:36.72"," -00:28:48"," -00:30:00"," 149:59:24.00"," 31:14:40.85887"," 121:35:32.86422",34.9975,742.0739," 172:06:40.54797",0.0000,,,-2859303.1153,4649101.2289,3289135.3338,0:0:0
460,pt459,3483083.0471,1224238.1182,35.0045," 31:14:40.84289"," 121:35:32.85695",35.0045,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:19:50.0,2020-01-02 11:19:50.0,2020-01-02 03:19:50.0,2020-01-02 03:19:50.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:22"," 197:13:25.69"," -00:27:00"," -00:30:00"," 149:12:36.00"," 31:14:40.85887"," 121:35:32.86415",35.0045,742.0742," 172:06:40.00856",0.0000,,,-2859303.1167,4649101.2349,3289135.3375,0:0:0
461,pt460,3483083.0471,1224238.1189,35.0005," 31:14:40.84288"," 121:35:32.85697",35.0005,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:19:51.0,2020-01-02 11:19:51.0,2020-01-02 03:19:51.0,2020-01-02 03:19:51.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:09"," 196:12:06.09"," -00:28:48"," -00:29:24"," 150:36:36.00"," 31:14:40.85887"," 121:35:32.86418",35.0005,742.0740," 172:06:40.18660",0.0000,,,-2859303.1155,4649101.2317,3289135.3353,0:0:0
462,pt461,3483083.0489,1224238.1205,34.9965," 31:14:40.84294"," 121:35:32.85704",34.9965,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:19:52.0,2020-01-02 11:19:52.0,2020-01-02 03:19:52.0,2020-01-02 03:19:52.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:09"," 194:00:37.30"," -00:29:24"," -00:28:48"," 149:36:00.00"," 31:14:40.85892"," 121:35:32.86424",34.9965,742.0756," 172:06:40.70877",0.0000,,,-2859303.1147,4649101.2271,3289135.3347,0:0:0
463,pt462,3483083.0491,1224238.1196,34.9965," 31:14:40.84295"," 121:35:32.85701",34.9965,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:19:53.0,2020-01-02 11:19:53.0,2020-01-02 03:19:53.0,2020-01-02 03:19:53.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:44"," 195:39:16.23"," -00:28:12"," -00:29:24"," 149:27:36.00"," 31:14:40.85893"," 121:35:32.86421",34.9965,742.0759," 172:06:40.46099",0.0000,,,-2859303.1139,4649101.2275,3289135.3349,0:0:0
464,pt463,3483083.0481,1224238.1229,34.9935," 31:14:40.84291"," 121:35:32.85713",34.9935,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:19:54.0,2020-01-02 11:19:54.0,2020-01-02 03:19:54.0,2020-01-02 03:19:54.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:35"," 195:01:15.77"," -00:29:24"," -00:29:24"," 150:01:12.00"," 31:14:40.85889"," 121:35:32.86433",34.9935,742.0745," 172:06:41.33254",0.0000,,,-2859303.1156,4649101.2242,3289135.3323,0:0:0
465,pt464,3483083.0473,1224238.1201,34.9995," 31:14:40.84289"," 121:35:32.85702",34.9995,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:19:55.0,2020-01-02 11:19:55.0,2020-01-02 03:19:55.0,2020-01-02 03:19:55.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:44"," 193:22:39.01"," -00:29:24"," -00:28:12"," 149:34:12.00"," 31:14:40.85887"," 121:35:32.86422",34.9995,742.0741," 172:06:40.53759",0.0000,,,-2859303.1161,4649101.2303,3289135.3349,0:0:0
466,pt465,3483083.0466,1224238.1207,35.0025," 31:14:40.84287"," 121:35:32.85704",35.0025,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:19:56.0,2020-01-02 11:19:56.0,2020-01-02 03:19:56.0,2020-01-02 03:19:56.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:44"," 193:58:03.01"," -00:29:24"," -00:28:12"," 150:09:36.00"," 31:14:40.85885"," 121:35:32.86424",35.0025,742.0734," 172:06:40.67759",0.0000,,,-2859303.1181,4649101.2325,3289135.3358,0:0:0
467,pt466,3483083.0460,1224238.1208,35.0055," 31:14:40.84284"," 121:35:32.85705",35.0055,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:19:57.0,2020-01-02 11:19:57.0,2020-01-02 03:19:57.0,2020-01-02 03:19:57.0,,2.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:09"," 195:30:42.09"," -00:28:48"," -00:29:24"," 149:55:12.00"," 31:14:40.85883"," 121:35:32.86425",35.0055,742.0727," 172:06:40.68762",0.0000,,,-2859303.1197,4649101.2349,3289135.3369,0:0:0
468,pt467,3483083.0479,1224238.1223,34.9985," 31:14:40.84290"," 121:35:32.85710",34.9985,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:19:58.0,2020-01-02 11:19:58.0,2020-01-02 03:19:58.0,2020-01-02 03:19:58.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:18"," 195:41:38.70"," -00:28:12"," -00:28:48"," 150:05:24.00"," 31:14:40.85889"," 121:35:32.86431",34.9985,742.0744," 172:06:41.15291",0.0000,,,-2859303.1174,4649101.2282,3289135.3348,0:0:0
469,pt468,3483083.0479,1224238.1217,34.9975," 31:14:40.84290"," 121:35:32.85708",34.9975,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:19:59.0,2020-01-02 11:19:59.0,2020-01-02 03:19:59.0,2020-01-02 03:19:59.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:09"," 195:10:54.09"," -00:28:48"," -00:29:24"," 149:35:24.00"," 31:14:40.85889"," 121:35:32.86428",34.9975,742.0745," 172:06:40.99582",0.0000,,,-2859303.1164,4649101.2278,3289135.3343,0:0:0
470,pt469,3483083.0493,1224238.1201,34.9955," 31:14:40.84295"," 121:35:32.85703",34.9955,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:20:00.0,2020-01-02 11:20:00.0,2020-01-02 03:20:00.0,2020-01-02 03:20:00.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:01"," 193:06:19.23"," -00:30:36"," -00:28:48"," 149:50:24.00"," 31:14:40.85894"," 121:35:32.86423",34.9955,742.0760," 172:06:40.61456",0.0000,,,-2859303.1139,4649101.2264,3289135.3345,0:0:0
471,pt470,3483083.0470,1224238.1203,35.0035," 31:14:40.84288"," 121:35:32.85703",35.0035,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:20:01.0,2020-01-02 11:20:01.0,2020-01-02 03:20:01.0,2020-01-02 03:20:01.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:44"," 196:32:04.23"," -00:28:12"," -00:29:24"," 150:20:24.00"," 31:14:40.85886"," 121:35:32.86423",35.0035,742.0738," 172:06:40.56646",0.0000,,,-2859303.1181,4649101.2333,3289135.3367,0:0:0
472,pt471,3483083.0502,1224238.1191,34.9995," 31:14:40.84299"," 121:35:32.85699",34.9995,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:20:02.0,2020-01-02 11:20:02.0,2020-01-02 03:20:02.0,2020-01-02 03:20:02.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:10"," 196:16:21.06"," -00:28:12"," -00:30:00"," 149:30:00.00"," 31:14:40.85897"," 121:35:32.86419",34.9995,742.0771," 172:06:40.36537",0.0000,,,-2859303.1146,4649101.2294,3289135.3375,0:0:0
473,pt472,3483083.0491,1224238.1194,34.9955," 31:14:40.84295"," 121:35:32.85700",34.9955,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:20:03.0,2020-01-02 11:20:03.0,2020-01-02 03:20:03.0,2020-01-02 03:20:03.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:44"," 196:04:28.23"," -00:28:12"," -00:29:24"," 149:52:48.00"," 31:14:40.85893"," 121:35:32.86420",34.9955,742.0760," 172:06:40.41432",0.0000,,,-2859303.1133,4649101.2269,3289135.3344,0:0:0
474,pt473,3483083.0493,1224238.1183,34.9965," 31:14:40.84296"," 121:35:32.85696",34.9965,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:20:04.0,2020-01-02 11:20:04.0,2020-01-02 03:20:04.0,2020-01-02 03:20:04.0,,2.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:44"," 196:05:04.23"," -00:28:12"," -00:29:24"," 149:53:24.00"," 31:14:40.85894"," 121:35:32.86416",34.9965,742.0763," 172:06:40.12903",0.0000,,,-2859303.1128,4649101.2280,3289135.3352,0:0:0
475,pt474,3483083.0471,1224238.1180,34.9975," 31:14:40.84289"," 121:35:32.85694",34.9975,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:20:05.0,2020-01-02 11:20:05.0,2020-01-02 03:20:05.0,2020-01-02 03:20:05.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:40:44"," 193:47:15.01"," -00:29:24"," -00:28:12"," 149:58:48.00"," 31:14:40.85887"," 121:35:32.86414",34.9975,742.0742," 172:06:39.94146",0.0000,,,-2859303.1134,4649101.2300,3289135.3338,0:0:0
476,pt475,3483083.0462,1224238.1178,34.9985," 31:14:40.84286"," 121:35:32.85693",34.9985,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:20:06.0,2020-01-02 11:20:06.0,2020-01-02 03:20:06.0,2020-01-02 03:20:06.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:35"," 195:59:24.72"," -00:28:48"," -00:30:00"," 149:49:12.00"," 31:14:40.85884"," 121:35:32.86414",34.9985,742.0733," 172:06:39.87611",0.0000,,,-2859303.1139,4649101.2312,3289135.3336,0:0:0
477,pt476,3483083.0496,1224238.1211,34.9965," 31:14:40.84296"," 121:35:32.85706",34.9965,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:20:07.0,2020-01-02 11:20:07.0,2020-01-02 03:20:07.0,2020-01-02 03:20:07.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:10"," 197:03:09.06"," -00:28:12"," -00:30:00"," 150:16:48.00"," 31:14:40.85894"," 121:35:32.86426",34.9965,742.0762," 172:06:40.88841",0.0000,,,-2859303.1151,4649101.2265,3289135.3353,0:0:0
478,pt477,3483083.0496,1224238.1174,34.9965," 31:14:40.84297"," 121:35:32.85693",34.9965,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:20:08.0,2020-01-02 11:20:08.0,2020-01-02 03:20:08.0,2020-01-02 03:20:08.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:35"," 195:54:36.72"," -00:28:48"," -00:30:00"," 149:44:24.00"," 31:14:40.85895"," 121:35:32.86413",34.9965,742.0767," 172:06:39.87491",0.0000,,,-2859303.1119,4649101.2284,3289135.3354,0:0:0
479,pt478,3483083.0508,1224238.1194,34.9965," 31:14:40.84300"," 121:35:32.85700",34.9965,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:20:09.0,2020-01-02 11:20:09.0,2020-01-02 03:20:09.0,2020-01-02 03:20:09.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:28"," 197:02:30.22"," -00:28:48"," -00:31:12"," 149:45:00.00"," 31:14:40.85898"," 121:35:32.86421",34.9965,742.0776," 172:06:40.47615",0.0000,,,-2859303.1134,4649101.2268,3289135.3363,0:0:0
480,pt479,3483083.0516,1224238.1190,34.9905," 31:14:40.84303"," 121:35:32.85699",34.9905,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:20:10.0,2020-01-02 11:20:10.0,2020-01-02 03:20:10.0,2020-01-02 03:20:10.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:51"," 193:45:13.82"," -00:30:36"," -00:30:00"," 149:19:12.00"," 31:14:40.85901"," 121:35:32.86419",34.9905,742.0784," 172:06:40.39074",0.0000,,,-2859303.1102,4649101.2223,3289135.3339,0:0:0
481,pt480,3483083.0482,1224238.1178,34.9945," 31:14:40.84292"," 121:35:32.85694",34.9945,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:20:11.0,2020-01-02 11:20:11.0,2020-01-02 03:20:11.0,2020-01-02 03:20:11.0,,1.0,34,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:51"," 195:31:42.19"," -00:30:00"," -00:30:36"," 149:57:36.00"," 31:14:40.85891"," 121:35:32.86414",34.9945,742.0753," 172:06:39.93178",0.0000,,,-2859303.1116,4649101.2274,3289135.3332,0:0:0
482,pt481,3483083.0480,1224238.1177,34.9975," 31:14:40.84292"," 121:35:32.85693",34.9975,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:20:12.0,2020-01-02 11:20:12.0,2020-01-02 03:20:12.0,2020-01-02 03:20:12.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:00"," 195:03:35.29"," -00:29:24"," -00:30:00"," 149:28:48.00"," 31:14:40.85890"," 121:35:32.86413",34.9975,742.0751," 172:06:39.90219",0.0000,,,-2859303.1129,4649101.2297,3289135.3346,0:0:0
483,pt482,3483083.0479,1224238.1170,34.9955," 31:14:40.84292"," 121:35:32.85691",34.9955,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:20:13.0,2020-01-02 11:20:13.0,2020-01-02 03:20:13.0,2020-01-02 03:20:13.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:01"," 196:32:48.46"," -00:28:48"," -00:30:36"," 149:48:36.00"," 31:14:40.85890"," 121:35:32.86411",34.9955,742.0751," 172:06:39.71657",0.0000,,,-2859303.1115,4649101.2286,3289135.3335,0:0:0
484,pt483,3483083.0504,1224238.1196,34.9935," 31:14:40.84299"," 121:35:32.85701",34.9935,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:20:14.0,2020-01-02 11:20:14.0,2020-01-02 03:20:14.0,2020-01-02 03:20:14.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:26"," 195:20:48.72"," -00:29:24"," -00:30:36"," 149:12:00.00"," 31:14:40.85897"," 121:35:32.86421",34.9935,742.0772," 172:06:40.50503",0.0000,,,-2859303.1123,4649101.2247,3289135.3345,0:0:0
485,pt484,3483083.0486,1224238.1186,34.9935," 31:14:40.84293"," 121:35:32.85697",34.9935,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:20:15.0,2020-01-02 11:20:15.0,2020-01-02 03:20:15.0,2020-01-02 03:20:15.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:10"," 197:12:09.06"," -00:28:12"," -00:30:00"," 150:25:48.00"," 31:14:40.85892"," 121:35:32.86417",34.9935,742.0755," 172:06:40.17992",0.0000,,,-2859303.1118,4649101.2260,3289135.3329,0:0:0
486,pt485,3483083.0484,1224238.1173,34.9965," 31:14:40.84293"," 121:35:32.85692",34.9965,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0190,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:20:16.0,2020-01-02 11:20:16.0,2020-01-02 03:20:16.0,2020-01-02 03:20:16.0,,2.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:00"," 195:31:11.29"," -00:29:24"," -00:30:00"," 149:56:24.00"," 31:14:40.85891"," 121:35:32.86412",34.9965,742.0756," 172:06:39.80939",0.0000,,,-2859303.1121,4649101.2289,3289135.3345,0:0:0
487,pt486,3483083.0493,1224238.1183,34.9945," 31:14:40.84296"," 121:35:32.85696",34.9945,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:20:17.0,2020-01-02 11:20:17.0,2020-01-02 03:20:17.0,2020-01-02 03:20:17.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:00"," 195:37:11.29"," -00:29:24"," -00:30:00"," 150:02:24.00"," 31:14:40.85894"," 121:35:32.86416",34.9945,742.0763," 172:06:40.11987",0.0000,,,-2859303.1119,4649101.2266,3289135.3341,0:0:0
488,pt487,3483083.0511,1224238.1184,34.9895," 31:14:40.84302"," 121:35:32.85697",34.9895,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:20:18.0,2020-01-02 11:20:18.0,2020-01-02 03:20:18.0,2020-01-02 03:20:18.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:52"," 196:35:32.96"," -00:29:24"," -00:31:12"," 149:53:24.00"," 31:14:40.85900"," 121:35:32.86417",34.9895,742.0780," 172:06:40.20248",0.0000,,,-2859303.1093,4649101.2220,3289135.3331,0:0:0
489,pt488,3483083.0486,1224238.1175,34.9945," 31:14:40.84294"," 121:35:32.85693",34.9945,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:20:19.0,2020-01-02 11:20:19.0,2020-01-02 03:20:19.0,2020-01-02 03:20:19.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:51"," 194:12:49.82"," -00:30:36"," -00:30:00"," 149:46:48.00"," 31:14:40.85892"," 121:35:32.86413",34.9945,742.0757," 172:06:39.87490",0.0000,,,-2859303.1113,4649101.2273,3289135.3336,0:0:0
490,pt489,3483083.0491,1224238.1205,35.0015," 31:14:40.84295"," 121:35:32.85704",35.0015,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:20:20.0,2020-01-02 11:20:20.0,2020-01-02 03:20:20.0,2020-01-02 03:20:20.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:00"," 195:35:59.29"," -00:29:24"," -00:30:00"," 150:01:12.00"," 31:14:40.85893"," 121:35:32.86424",35.0015,742.0758," 172:06:40.70314",0.0000,,,-2859303.1169,4649101.2307,3289135.3375,0:0:0
491,pt490,3483083.0488,1224238.1187,34.9985," 31:14:40.84294"," 121:35:32.85697",34.9985,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:20:21.0,2020-01-02 11:20:21.0,2020-01-02 03:20:21.0,2020-01-02 03:20:21.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:00"," 195:33:35.29"," -00:29:24"," -00:30:00"," 149:58:48.00"," 31:14:40.85892"," 121:35:32.86417",34.9985,742.0757," 172:06:40.19735",0.0000,,,-2859303.1141,4649101.2296,3289135.3357,0:0:0
492,pt491,3483083.0486,1224238.1201,34.9995," 31:14:40.84293"," 121:35:32.85702",34.9995,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:20:22.0,2020-01-02 11:20:22.0,2020-01-02 03:20:22.0,2020-01-02 03:20:22.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:09"," 195:22:54.09"," -00:28:48"," -00:29:24"," 149:47:24.00"," 31:14:40.85891"," 121:35:32.86422",34.9995,742.0754," 172:06:40.57510",0.0000,,,-2859303.1158,4649101.2297,3289135.3360,0:0:0
493,pt492,3483083.0482,1224238.1171,35.0025," 31:14:40.84292"," 121:35:32.85691",35.0025,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:20:23.0,2020-01-02 11:20:23.0,2020-01-02 03:20:23.0,2020-01-02 03:20:23.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:41:10"," 196:51:09.06"," -00:28:12"," -00:30:00"," 150:04:48.00"," 31:14:40.85891"," 121:35:32.86411",35.0025,742.0754," 172:06:39.74387",0.0000,,,-2859303.1146,4649101.2335,3289135.3374,0:0:0
494,pt493,3483083.0506,1224238.1179,34.9925," 31:14:40.84300"," 121:35:32.85695",34.9925,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:20:24.0,2020-01-02 11:20:24.0,2020-01-02 03:20:24.0,2020-01-02 03:20:24.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:00"," 195:20:23.29"," -00:29:24"," -00:30:00"," 149:45:36.00"," 31:14:40.85898"," 121:35:32.86415",34.9925,742.0776," 172:06:40.06899",0.0000,,,-2859303.1104,4649101.2247,3289135.3342,0:0:0
495,pt494,3483083.0523,1224238.1195,34.9895," 31:14:40.84305"," 121:35:32.85701",34.9895,,,,,,,1.5125,0.0070,0.0070,0.0099,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 11:20:25.0,2020-01-02 11:20:25.0,2020-01-02 03:20:25.0,2020-01-02 03:20:25.0,,1.0,34,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:42:01"," 192:47:07.23"," -00:30:36"," -00:28:48"," 149:31:12.00"," 31:14:40.85903"," 121:35:32.86421",34.9895,742.0790," 172:06:40.56562",0.0000,,,-2859303.1101,4649101.2209,3289135.3340,0:0:0
