序号,点名,N,E,Z,B,L,H,未倾斜改正N,未倾斜改正E,未倾斜改正Z,未倾斜改正B,未倾斜改正L,未倾斜改正H,天线高,σN,σE,HRMS,σZ,目标高,量高类型,天线类型,平滑次数,解类型,开始本地时间,结束本地时间,开始UTC时间,结束UTC时间,描述,差分龄期,卫星数,公共卫星数,PDOP,截止高度角(°),参考站名称,基站B,基站L,基站H,里程,竖直倾角,倾斜向量方位角,倾斜分量X,倾斜分量Y,倾斜X轴方位角,当地B,当地L,当地H,基站距离,基站方位,偏距,语音文件,图片文件,空间直角X,空间直角Y,空间直角Z,测量时长
31,pt30,3483083.0552,1224238.1179,35.0085," 31:14:40.84315"," 121:35:32.85696",35.0085,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:07.0,2020-01-02 10:50:07.0,2020-01-02 02:50:07.0,2020-01-02 02:50:07.0,,2.0,31,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:08"," 195:40:22.44"," -00:30:36"," -00:31:48"," 149:34:12.00"," 31:14:40.85913"," 121:35:32.86416",35.0085,929.4924," 46:38:23.67816",0.0000,,,-2859303.1165,4649101.2342,3289135.3464,0:0:0
32,pt31,3483083.0544,1224238.1199,35.0085," 31:14:40.84312"," 121:35:32.85703",35.0085,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:08.0,2020-01-02 10:50:08.0,2020-01-02 02:50:08.0,2020-01-02 02:50:08.0,,2.0,31,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:33"," 195:35:48.72"," -00:31:12"," -00:31:48"," 150:03:00.00"," 31:14:40.85910"," 121:35:32.86423",35.0085,929.4915," 46:38:23.23607",0.0000,,,-2859303.1185,4649101.2336,3289135.3456,0:0:0
33,pt32,3483083.0566,1224238.1184,35.0025," 31:14:40.84319"," 121:35:32.85698",35.0025,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:09.0,2020-01-02 10:50:09.0,2020-01-02 02:50:09.0,2020-01-02 02:50:09.0,,1.0,31,16,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:33"," 195:18:24.72"," -00:31:12"," -00:31:48"," 149:45:36.00"," 31:14:40.85917"," 121:35:32.86418",35.0025,929.4911," 46:38:23.82448",0.0000,,,-2859303.1140,4649101.2289,3289135.3444,0:0:0
34,pt33,3483083.0568,1224238.1184,35.0045," 31:14:40.84320"," 121:35:32.85698",35.0045,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:10.0,2020-01-02 10:50:10.0,2020-01-02 02:50:10.0,2020-01-02 02:50:10.0,,2.0,31,16,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:33"," 195:44:12.72"," -00:31:12"," -00:31:48"," 150:11:24.00"," 31:14:40.85918"," 121:35:32.86418",35.0045,929.4909," 46:38:23.85262",0.0000,,,-2859303.1149,4649101.2303,3289135.3456,0:0:0
35,pt34,3483083.0502,1224238.1201,35.0065," 31:14:40.84298"," 121:35:32.85703",35.0065,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:11.0,2020-01-02 10:50:11.0,2020-01-02 02:50:11.0,2020-01-02 02:50:11.0,,2.0,31,16,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:42"," 195:36:26.70"," -00:30:36"," -00:31:12"," 150:03:00.00"," 31:14:40.85897"," 121:35:32.86423",35.0065,929.4942," 46:38:22.54831",0.0000,,,-2859303.1186,4649101.2340,3289135.3410,0:0:0
36,pt35,3483083.0537,1224238.1216,35.0135," 31:14:40.84309"," 121:35:32.85710",35.0135,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:12.0,2020-01-02 10:50:12.0,2020-01-02 02:50:12.0,2020-01-02 02:50:12.0,,2.0,31,16,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:33"," 195:14:48.72"," -00:31:12"," -00:31:48"," 149:42:00.00"," 31:14:40.85908"," 121:35:32.86430",35.0135,929.4907," 46:38:22.87766",0.0000,,,-2859303.1223,4649101.2367,3289135.3475,0:0:0
37,pt36,3483083.0565,1224238.1203,35.0165," 31:14:40.84319"," 121:35:32.85705",35.0165,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:13.0,2020-01-02 10:50:13.0,2020-01-02 02:50:13.0,2020-01-02 02:50:13.0,,2.0,31,16,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:07"," 194:58:16.25"," -00:31:12"," -00:31:12"," 149:58:12.00"," 31:14:40.85917"," 121:35:32.86425",35.0165,929.4898," 46:38:23.53336",0.0000,,,-2859303.1219,4649101.2382,3289135.3515,0:0:0
38,pt37,3483083.0581,1224238.1201,35.0085," 31:14:40.84324"," 121:35:32.85705",35.0085,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:14.0,2020-01-02 10:50:14.0,2020-01-02 02:50:14.0,2020-01-02 02:50:14.0,,2.0,31,16,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:43:45"," 191:42:07.02"," -00:32:24"," -00:29:24"," 149:28:48.00"," 31:14:40.85922"," 121:35:32.86425",35.0085,929.4889," 46:38:23.81070",0.0000,,,-2859303.1178,4649101.2318,3289135.3487,0:0:0
39,pt38,3483083.0593,1224238.1221,35.0015," 31:14:40.84327"," 121:35:32.85713",35.0015,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:15.0,2020-01-02 10:50:15.0,2020-01-02 02:50:15.0,2020-01-02 02:50:15.0,,2.0,31,16,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:58"," 194:54:04.41"," -00:31:48"," -00:31:48"," 149:54:00.00"," 31:14:40.85925"," 121:35:32.86433",35.0015,929.4865," 46:38:23.69478",0.0000,,,-2859303.1162,4649101.2251,3289135.3460,0:0:0
40,pt39,3483083.0574,1224238.1214,35.0025," 31:14:40.84321"," 121:35:32.85710",35.0025,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:16.0,2020-01-02 10:50:16.0,2020-01-02 02:50:16.0,2020-01-02 02:50:16.0,,2.0,31,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:33"," 195:27:24.72"," -00:31:12"," -00:31:48"," 149:54:36.00"," 31:14:40.85919"," 121:35:32.86430",35.0025,929.4883," 46:38:23.50056",0.0000,,,-2859303.1164,4649101.2270,3289135.3450,0:0:0
41,pt40,3483083.0594,1224238.1212,35.0035," 31:14:40.84327"," 121:35:32.85709",35.0035,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:17.0,2020-01-02 10:50:17.0,2020-01-02 02:50:17.0,2020-01-02 02:50:17.0,,2.0,31,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:33"," 195:13:36.72"," -00:31:12"," -00:31:48"," 149:40:48.00"," 31:14:40.85926"," 121:35:32.86429",35.0035,929.4872," 46:38:23.84668",0.0000,,,-2859303.1163,4649101.2270,3289135.3471,0:0:0
42,pt41,3483083.0570,1224238.1192,35.0085," 31:14:40.84320"," 121:35:32.85701",35.0085,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:18.0,2020-01-02 10:50:18.0,2020-01-02 02:50:18.0,2020-01-02 02:50:18.0,,2.0,31,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:33"," 194:52:00.72"," -00:31:12"," -00:31:48"," 149:19:12.00"," 31:14:40.85919"," 121:35:32.86421",35.0085,929.4902," 46:38:23.78236",0.0000,,,-2859303.1172,4649101.2327,3289135.3479,0:0:0
43,pt42,3483083.0579,1224238.1221,35.0025," 31:14:40.84323"," 121:35:32.85712",35.0025,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:19.0,2020-01-02 10:50:19.0,2020-01-02 02:50:19.0,2020-01-02 02:50:19.0,,2.0,31,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:33"," 195:02:48.72"," -00:31:12"," -00:31:48"," 149:30:00.00"," 31:14:40.85921"," 121:35:32.86432",35.0025,929.4875," 46:38:23.48901",0.0000,,,-2859303.1169,4649101.2265,3289135.3454,0:0:0
44,pt43,3483083.0588,1224238.1192,35.0055," 31:14:40.84326"," 121:35:32.85702",35.0055,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:20.0,2020-01-02 10:50:20.0,2020-01-02 02:50:20.0,2020-01-02 02:50:20.0,,2.0,31,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:58"," 194:37:16.41"," -00:31:48"," -00:31:48"," 149:37:12.00"," 31:14:40.85924"," 121:35:32.86422",35.0055,929.4890," 46:38:24.05561",0.0000,,,-2859303.1156,4649101.2296,3289135.3478,0:0:0
45,pt44,3483083.0588,1224238.1229,35.0155," 31:14:40.84325"," 121:35:32.85716",35.0155,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:21.0,2020-01-02 10:50:21.0,2020-01-02 02:50:21.0,2020-01-02 02:50:21.0,,2.0,31,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:33"," 195:33:24.72"," -00:31:12"," -00:31:48"," 150:00:36.00"," 31:14:40.85923"," 121:35:32.86436",35.0155,929.4864," 46:38:23.48603",0.0000,,,-2859303.1233,4649101.2351,3289135.3527,0:0:0
46,pt45,3483083.0586,1224238.1204,35.0085," 31:14:40.84325"," 121:35:32.85706",35.0085,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:22.0,2020-01-02 10:50:22.0,2020-01-02 02:50:22.0,2020-01-02 02:50:22.0,,2.0,31,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:33"," 195:22:00.72"," -00:31:12"," -00:31:48"," 149:49:12.00"," 31:14:40.85923"," 121:35:32.86426",35.0085,929.4883," 46:38:23.83493",0.0000,,,-2859303.1180,4649101.2313,3289135.3491,0:0:0
47,pt46,3483083.0563,1224238.1223,35.0105," 31:14:40.84317"," 121:35:32.85713",35.0105,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:23.0,2020-01-02 10:50:23.0,2020-01-02 02:50:23.0,2020-01-02 02:50:23.0,,2.0,31,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:33"," 195:14:48.72"," -00:31:12"," -00:31:48"," 149:42:00.00"," 31:14:40.85916"," 121:35:32.86433",35.0105,929.4885," 46:38:23.18371",0.0000,,,-2859303.1210,4649101.2330,3289135.3481,0:0:0
48,pt47,3483083.0545,1224238.1225,35.0105," 31:14:40.84311"," 121:35:32.85713",35.0105,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:24.0,2020-01-02 10:50:24.0,2020-01-02 02:50:24.0,2020-01-02 02:50:24.0,,2.0,31,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:58"," 194:15:40.41"," -00:31:48"," -00:31:48"," 149:15:36.00"," 31:14:40.85910"," 121:35:32.86433",35.0105,929.4896," 46:38:22.86872",0.0000,,,-2859303.1215,4649101.2337,3289135.3466,0:0:0
49,pt48,3483083.0581,1224238.1192,35.0105," 31:14:40.84324"," 121:35:32.85702",35.0105,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:25.0,2020-01-02 10:50:25.0,2020-01-02 02:50:25.0,2020-01-02 02:50:25.0,,2.0,31,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:08"," 196:30:46.44"," -00:30:36"," -00:31:48"," 150:24:36.00"," 31:14:40.85922"," 121:35:32.86422",35.0105,929.4895," 46:38:23.93334",0.0000,,,-2859303.1180,4649101.2336,3289135.3498,0:0:0
50,pt49,3483083.0560,1224238.1193,35.0095," 31:14:40.84317"," 121:35:32.85702",35.0095,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:26.0,2020-01-02 10:50:26.0,2020-01-02 02:50:26.0,2020-01-02 02:50:26.0,,1.0,31,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:45:24"," 194:16:32.82"," -00:32:24"," -00:31:48"," 149:48:36.00"," 31:14:40.85915"," 121:35:32.86422",35.0095,929.4908," 46:38:23.58927",0.0000,,,-2859303.1181,4649101.2338,3289135.3475,0:0:0
51,pt50,3483083.0549,1224238.1177,35.0105," 31:14:40.84314"," 121:35:32.85695",35.0105,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:27.0,2020-01-02 10:50:27.0,2020-01-02 02:50:27.0,2020-01-02 02:50:27.0,,2.0,31,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:33"," 194:26:43.93"," -00:31:48"," -00:31:12"," 149:59:24.00"," 31:14:40.85912"," 121:35:32.86415",35.0105,929.4928," 46:38:23.66605",0.0000,,,-2859303.1173,4649101.2359,3289135.3472,0:0:0
52,pt51,3483083.0566,1224238.1188,35.0105," 31:14:40.84319"," 121:35:32.85700",35.0105,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:28.0,2020-01-02 10:50:28.0,2020-01-02 02:50:28.0,2020-01-02 02:50:28.0,,2.0,31,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:07"," 194:53:28.25"," -00:31:12"," -00:31:12"," 149:53:24.00"," 31:14:40.85918"," 121:35:32.86420",35.0105,929.4908," 46:38:23.77043",0.0000,,,-2859303.1179,4649101.2345,3289135.3486,0:0:0
53,pt52,3483083.0567,1224238.1204,35.0095," 31:14:40.84319"," 121:35:32.85706",35.0095,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:29.0,2020-01-02 10:50:29.0,2020-01-02 02:50:29.0,2020-01-02 02:50:29.0,,2.0,31,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:07"," 194:58:52.25"," -00:31:12"," -00:31:12"," 149:58:48.00"," 31:14:40.85917"," 121:35:32.86426",35.0095,929.4896," 46:38:23.55032",0.0000,,,-2859303.1188,4649101.2330,3289135.3481,0:0:0
54,pt53,3483083.0544,1224238.1206,35.0125," 31:14:40.84312"," 121:35:32.85706",35.0125,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:30.0,2020-01-02 10:50:30.0,2020-01-02 02:50:30.0,2020-01-02 02:50:30.0,,2.0,31,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:58"," 194:42:04.41"," -00:31:48"," -00:31:48"," 149:42:00.00"," 31:14:40.85910"," 121:35:32.86426",35.0125,929.4910," 46:38:23.14977",0.0000,,,-2859303.1208,4649101.2362,3289135.3477,0:0:0
55,pt54,3483083.0582,1224238.1206,35.0145," 31:14:40.84324"," 121:35:32.85707",35.0145,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:31.0,2020-01-02 10:50:31.0,2020-01-02 02:50:31.0,2020-01-02 02:50:31.0,,2.0,31,16,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:59"," 193:28:13.03"," -00:32:24"," -00:31:12"," 149:33:00.00"," 31:14:40.85922"," 121:35:32.86427",35.0145,929.4885," 46:38:23.74957",0.0000,,,-2859303.1209,4649101.2358,3289135.3519,0:0:0
56,pt55,3483083.0578,1224238.1214,35.0115," 31:14:40.84322"," 121:35:32.85710",35.0115,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:32.0,2020-01-02 10:50:32.0,2020-01-02 02:50:32.0,2020-01-02 02:50:32.0,,2.0,31,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:59"," 193:47:25.03"," -00:32:24"," -00:31:12"," 149:52:12.00"," 31:14:40.85921"," 121:35:32.86430",35.0115,929.4881," 46:38:23.55629",0.0000,,,-2859303.1204,4649101.2334,3289135.3499,0:0:0
57,pt56,3483083.0568,1224238.1212,35.0075," 31:14:40.84319"," 121:35:32.85709",35.0075,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:33.0,2020-01-02 10:50:33.0,2020-01-02 02:50:33.0,2020-01-02 02:50:33.0,,2.0,31,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:33"," 194:41:48.72"," -00:31:12"," -00:31:48"," 149:09:00.00"," 31:14:40.85918"," 121:35:32.86429",35.0075,929.4889," 46:38:23.44166",0.0000,,,-2859303.1186,4649101.2311,3289135.3470,0:0:0
58,pt57,3483083.0547,1224238.1196,35.0075," 31:14:40.84313"," 121:35:32.85702",35.0075,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:34.0,2020-01-02 10:50:34.0,2020-01-02 02:50:34.0,2020-01-02 02:50:34.0,,2.0,31,14,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:33"," 195:41:48.72"," -00:31:12"," -00:31:48"," 150:09:00.00"," 31:14:40.85911"," 121:35:32.86422",35.0075,929.4915," 46:38:23.33560",0.0000,,,-2859303.1177,4649101.2329,3289135.3453,0:0:0
59,pt58,3483083.0564,1224238.1218,35.0055," 31:14:40.84318"," 121:35:32.85711",35.0055,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:35.0,2020-01-02 10:50:35.0,2020-01-02 02:50:35.0,2020-01-02 02:50:35.0,,2.0,31,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:07"," 194:59:28.25"," -00:31:12"," -00:31:12"," 149:59:24.00"," 31:14:40.85916"," 121:35:32.86431",35.0055,929.4887," 46:38:23.28696",0.0000,,,-2859303.1183,4649101.2295,3289135.3457,0:0:0
60,pt59,3483083.0578,1224238.1212,35.0125," 31:14:40.84323"," 121:35:32.85709",35.0125,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:36.0,2020-01-02 10:50:36.0,2020-01-02 02:50:36.0,2020-01-02 02:50:36.0,,2.0,31,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:45:24"," 194:43:32.82"," -00:32:24"," -00:31:48"," 150:15:36.00"," 31:14:40.85921"," 121:35:32.86429",35.0125,929.4882," 46:38:23.59580",0.0000,,,-2859303.1207,4649101.2342,3289135.3505,0:0:0
61,pt60,3483083.0584,1224238.1188,35.0115," 31:14:40.84325"," 121:35:32.85700",35.0115,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:37.0,2020-01-02 10:50:37.0,2020-01-02 02:50:37.0,2020-01-02 02:50:37.0,,2.0,31,14,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:45:24"," 193:33:20.82"," -00:32:24"," -00:31:48"," 149:05:24.00"," 31:14:40.85923"," 121:35:32.86420",35.0115,929.4896," 46:38:24.05933",0.0000,,,-2859303.1180,4649101.2344,3289135.3506,0:0:0
62,pt61,3483083.0586,1224238.1208,35.0135," 31:14:40.84325"," 121:35:32.85708",35.0135,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:38.0,2020-01-02 10:50:38.0,2020-01-02 02:50:38.0,2020-01-02 02:50:38.0,,2.0,32,14,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:45:24"," 193:53:08.82"," -00:32:24"," -00:31:48"," 149:25:12.00"," 31:14:40.85923"," 121:35:32.86428",35.0135,929.4880," 46:38:23.77902",0.0000,,,-2859303.1206,4649101.2348,3289135.3517,0:0:0
63,pt62,3483083.0576,1224238.1222,35.0025," 31:14:40.84322"," 121:35:32.85713",35.0025,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:39.0,2020-01-02 10:50:39.0,2020-01-02 02:50:39.0,2020-01-02 02:50:39.0,,2.0,32,14,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:58"," 194:40:52.41"," -00:31:48"," -00:31:48"," 149:40:48.00"," 31:14:40.85920"," 121:35:32.86433",35.0025,929.4876," 46:38:23.41855",0.0000,,,-2859303.1170,4649101.2266,3289135.3451,0:0:0
64,pt63,3483083.0588,1224238.1208,35.0085," 31:14:40.84326"," 121:35:32.85708",35.0085,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:40.0,2020-01-02 10:50:40.0,2020-01-02 02:50:40.0,2020-01-02 02:50:40.0,,2.0,32,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:33"," 194:56:12.72"," -00:31:12"," -00:31:48"," 149:23:24.00"," 31:14:40.85924"," 121:35:32.86428",35.0085,929.4879," 46:38:23.81965",0.0000,,,-2859303.1183,4649101.2311,3289135.3493,0:0:0
65,pt64,3483083.0555,1224238.1220,35.0105," 31:14:40.84315"," 121:35:32.85711",35.0105,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:41.0,2020-01-02 10:50:41.0,2020-01-02 02:50:41.0,2020-01-02 02:50:41.0,,2.0,32,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:58"," 194:42:04.41"," -00:31:48"," -00:31:48"," 149:42:00.00"," 31:14:40.85913"," 121:35:32.86431",35.0105,929.4893," 46:38:23.10430",0.0000,,,-2859303.1209,4649101.2335,3289135.3474,0:0:0
66,pt65,3483083.0556,1224238.1215,35.0155," 31:14:40.84315"," 121:35:32.85709",35.0155,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:42.0,2020-01-02 10:50:42.0,2020-01-02 02:50:42.0,2020-01-02 02:50:42.0,,2.0,32,15,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:58"," 194:07:52.41"," -00:31:48"," -00:31:48"," 149:07:48.00"," 31:14:40.85914"," 121:35:32.86429",35.0155,929.4896," 46:38:23.20663",0.0000,,,-2859303.1227,4649101.2373,3289135.3502,0:0:0
67,pt66,3483083.0568,1224238.1198,35.0095," 31:14:40.84320"," 121:35:32.85703",35.0095,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:43.0,2020-01-02 10:50:43.0,2020-01-02 02:50:43.0,2020-01-02 02:50:43.0,,2.0,31,14,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:33"," 195:17:48.72"," -00:31:12"," -00:31:48"," 149:45:00.00"," 31:14:40.85918"," 121:35:32.86423",35.0095,929.4900," 46:38:23.65208",0.0000,,,-2859303.1183,4649101.2332,3289135.3482,0:0:0
68,pt67,3483083.0588,1224238.1183,35.0145," 31:14:40.84326"," 121:35:32.85698",35.0145,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:44.0,2020-01-02 10:50:44.0,2020-01-02 02:50:44.0,2020-01-02 02:50:44.0,,3.0,31,14,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:59"," 195:37:19.79"," -00:31:12"," -00:32:24"," 149:32:24.00"," 31:14:40.85925"," 121:35:32.86419",35.0145,929.4897," 46:38:24.19669",0.0000,,,-2859303.1188,4649101.2366,3289135.3526,0:0:0
69,pt68,3483083.0578,1224238.1188,35.0055," 31:14:40.84323"," 121:35:32.85700",35.0055,,,,,,,1.5125,0.0090,0.0080,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2020-01-02 10:50:45.0,2020-01-02 10:50:45.0,2020-01-02 02:50:45.0,2020-01-02 02:50:45.0,,2.0,31,14,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:44:33"," 195:04:36.72"," -00:31:12"," -00:31:48"," 149:31:48.00"," 31:14:40.85921"," 121:35:32.86420",35.0055,929.4899," 46:38:23.95887",0.0000,,,-2859303.1154,4649101.2303,3289135.3470,0:0:0
