序号,点名,N,E,Z,B,L,H,未倾斜改正N,未倾斜改正E,未倾斜改正Z,未倾斜改正B,未倾斜改正L,未倾斜改正H,天线高,σN,σE,HRMS,σZ,目标高,量高类型,天线类型,平滑次数,解类型,开始本地时间,结束本地时间,开始UTC时间,结束UTC时间,描述,差分龄期,卫星数,公共卫星数,PDOP,截止高度角(°),参考站名称,基站B,基站L,基站H,里程,竖直倾角,倾斜向量方位角,倾斜分量X,倾斜分量Y,倾斜X轴方位角,当地B,当地L,当地H,基站距离,基站方位,偏距,语音文件,图片文件,空间直角X,空间直角Y,空间直角Z,测量时长
1048,pt1047,3483083.0512,1224238.1227,35.0017," 31:14:40.84301"," 121:35:32.85713",35.0017,,,,,,,1.4793,0.0070,0.0060,0.0092,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:16:35.0,2019-12-25 10:16:35.0,2019-12-25 02:16:35.0,2019-12-25 02:16:35.0,,1.0,36,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:25"," 140:04:57.34"," -00:34:12"," -00:38:24"," 91:46:12.00"," 31:14:40.85899"," 121:35:32.86433",35.0017,742.0776," 172:06:41.40019",0.0000,,,-2859303.1185,4649101.2287,3289135.3392,0:0:0
1049,pt1048,3483083.0500,1224238.1233,35.0017," 31:14:40.84297"," 121:35:32.85715",35.0017,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:16:36.0,2019-12-25 10:16:36.0,2019-12-25 02:16:36.0,2019-12-25 02:16:36.0,,2.0,36,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:56"," 141:10:03.36"," -00:33:36"," -00:39:36"," 91:28:48.00"," 31:14:40.85895"," 121:35:32.86435",35.0017,742.0763," 172:06:41.50426",0.0000,,,-2859303.1192,4649101.2290,3289135.3381,0:0:0
1050,pt1049,3483083.0514,1224238.1215,35.0037," 31:14:40.84302"," 121:35:32.85708",35.0037,,,,,,,1.4793,0.0070,0.0060,0.0092,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:16:37.0,2019-12-25 10:16:37.0,2019-12-25 02:16:37.0,2019-12-25 02:16:37.0,,1.0,37,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:01"," 140:03:20.55"," -00:33:36"," -00:38:24"," 91:14:24.00"," 31:14:40.85900"," 121:35:32.86429",35.0037,742.0779," 172:06:41.07016",0.0000,,,-2859303.1183,4649101.2307,3289135.3404,0:0:0
1051,pt1050,3483083.0521,1224238.1217,35.0117," 31:14:40.84304"," 121:35:32.85709",35.0117,,,,,,,1.4793,0.0070,0.0060,0.0092,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:16:38.0,2019-12-25 10:16:38.0,2019-12-25 02:16:38.0,2019-12-25 02:16:38.0,,1.0,37,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:50:34"," 139:24:29.02"," -00:33:36"," -00:37:48"," 91:02:24.00"," 31:14:40.85902"," 121:35:32.86430",35.0117,742.0787," 172:06:41.15910",0.0000,,,-2859303.1219,4649101.2361,3289135.3452,0:0:0
1052,pt1051,3483083.0508,1224238.1214,35.0047," 31:14:40.84300"," 121:35:32.85708",35.0047,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:16:39.0,2019-12-25 10:16:39.0,2019-12-25 02:16:39.0,2019-12-25 02:16:39.0,,1.0,37,21,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:49"," 139:34:02.03"," -00:34:48"," -00:38:24"," 91:45:00.00"," 31:14:40.85898"," 121:35:32.86428",35.0047,742.0774," 172:06:41.01521",0.0000,,,-2859303.1187,4649101.2318,3289135.3404,0:0:0
1053,pt1052,3483083.0508,1224238.1209,35.0027," 31:14:40.84300"," 121:35:32.85706",35.0027,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:16:40.0,2019-12-25 10:16:40.0,2019-12-25 02:16:40.0,2019-12-25 02:16:40.0,,1.0,37,21,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:49"," 139:35:50.03"," -00:34:48"," -00:38:24"," 91:46:48.00"," 31:14:40.85898"," 121:35:32.86426",35.0027,742.0775," 172:06:40.88454",0.0000,,,-2859303.1174,4649101.2305,3289135.3395,0:0:0
1054,pt1053,3483083.0507,1224238.1203,34.9977," 31:14:40.84300"," 121:35:32.85704",34.9977,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:16:41.0,2019-12-25 10:16:41.0,2019-12-25 02:16:41.0,2019-12-25 02:16:41.0,,2.0,37,21,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:49"," 139:22:02.03"," -00:34:48"," -00:38:24"," 91:33:00.00"," 31:14:40.85898"," 121:35:32.86424",34.9977,742.0774," 172:06:40.72974",0.0000,,,-2859303.1147,4649101.2272,3289135.3368,0:0:0
1055,pt1054,3483083.0482,1224238.1212,34.9997," 31:14:40.84292"," 121:35:32.85706",34.9997,,,,,,,1.4793,0.0070,0.0060,0.0092,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:16:42.0,2019-12-25 10:16:42.0,2019-12-25 02:16:42.0,2019-12-25 02:16:42.0,,1.0,37,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:52:16"," 139:40:08.14"," -00:34:48"," -00:39:00"," 91:24:36.00"," 31:14:40.85890"," 121:35:32.86427",34.9997,742.0748," 172:06:40.86568",0.0000,,,-2859303.1169,4649101.2294,3289135.3357,0:0:0
1056,pt1055,3483083.0505,1224238.1223,35.0057," 31:14:40.84299"," 121:35:32.85711",35.0057,,,,,,,1.4793,0.0070,0.0060,0.0092,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:16:43.0,2019-12-25 10:16:43.0,2019-12-25 02:16:43.0,2019-12-25 02:16:43.0,,1.0,37,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:25"," 140:06:09.34"," -00:34:12"," -00:38:24"," 91:47:24.00"," 31:14:40.85897"," 121:35:32.86431",35.0057,742.0769," 172:06:41.26317",0.0000,,,-2859303.1201,4649101.2322,3289135.3406,0:0:0
1057,pt1056,3483083.0505,1224238.1210,35.0127," 31:14:40.84299"," 121:35:32.85706",35.0127,,,,,,,1.4793,0.0070,0.0060,0.0092,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:16:44.0,2019-12-25 10:16:44.0,2019-12-25 02:16:44.0,2019-12-25 02:16:44.0,,1.0,37,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:49"," 139:21:26.03"," -00:34:48"," -00:38:24"," 91:32:24.00"," 31:14:40.85897"," 121:35:32.86427",35.0127,742.0772," 172:06:40.90902",0.0000,,,-2859303.1221,4649101.2379,3289135.3444,0:0:0
1058,pt1057,3483083.0520,1224238.1205,35.0097," 31:14:40.84304"," 121:35:32.85705",35.0097,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:16:45.0,2019-12-25 10:16:45.0,2019-12-25 02:16:45.0,2019-12-25 02:16:45.0,,2.0,37,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:25"," 140:04:57.34"," -00:34:12"," -00:38:24"," 91:46:12.00"," 31:14:40.85902"," 121:35:32.86425",35.0097,742.0788," 172:06:40.82450",0.0000,,,-2859303.1200,4649101.2352,3289135.3442,0:0:0
1059,pt1058,3483083.0492,1224238.1225,35.0057," 31:14:40.84295"," 121:35:32.85712",35.0057,,,,,,,1.4793,0.0070,0.0060,0.0092,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:16:46.0,2019-12-25 10:16:46.0,2019-12-25 02:16:46.0,2019-12-25 02:16:46.0,,1.0,37,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:23"," 138:49:40.39"," -00:34:48"," -00:37:48"," 91:27:36.00"," 31:14:40.85893"," 121:35:32.86432",35.0057,742.0757," 172:06:41.27479",0.0000,,,-2859303.1205,4649101.2327,3289135.3396,0:0:0
1060,pt1059,3483083.0504,1224238.1205,35.0037," 31:14:40.84299"," 121:35:32.85704",35.0037,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:16:47.0,2019-12-25 10:16:47.0,2019-12-25 02:16:47.0,2019-12-25 02:16:47.0,,2.0,37,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:49"," 139:31:02.03"," -00:34:48"," -00:38:24"," 91:42:00.00"," 31:14:40.85897"," 121:35:32.86425",35.0037,742.0771," 172:06:40.76267",0.0000,,,-2859303.1176,4649101.2316,3289135.3397,0:0:0
1061,pt1060,3483083.0499,1224238.1224,35.0037," 31:14:40.84297"," 121:35:32.85711",35.0037,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:16:48.0,2019-12-25 10:16:48.0,2019-12-25 02:16:48.0,2019-12-25 02:16:48.0,,2.0,37,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:50:30"," 138:20:08.50"," -00:34:48"," -00:36:36"," 91:53:24.00"," 31:14:40.85895"," 121:35:32.86432",35.0037,742.0764," 172:06:41.26176",0.0000,,,-2859303.1194,4649101.2309,3289135.3391,0:0:0
1062,pt1061,3483083.0495,1224238.1212,35.0077," 31:14:40.84296"," 121:35:32.85707",35.0077,,,,,,,1.4793,0.0070,0.0060,0.0092,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:16:49.0,2019-12-25 10:16:49.0,2019-12-25 02:16:49.0,2019-12-25 02:16:49.0,,1.0,37,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:49"," 139:45:26.03"," -00:34:48"," -00:38:24"," 91:56:24.00"," 31:14:40.85894"," 121:35:32.86427",35.0077,742.0762," 172:06:40.92081",0.0000,,,-2859303.1202,4649101.2346,3289135.3409,0:0:0
1063,pt1062,3483083.0499,1224238.1232,35.0057," 31:14:40.84296"," 121:35:32.85715",35.0057,,,,,,,1.4793,0.0070,0.0060,0.0092,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:16:50.0,2019-12-25 10:16:50.0,2019-12-25 02:16:50.0,2019-12-25 02:16:50.0,,1.0,37,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:49"," 139:28:02.03"," -00:34:48"," -00:38:24"," 91:39:00.00"," 31:14:40.85895"," 121:35:32.86435",35.0057,742.0762," 172:06:41.49299",0.0000,,,-2859303.1210,4649101.2320,3289135.3401,0:0:0
1064,pt1063,3483083.0498,1224238.1228,35.0087," 31:14:40.84296"," 121:35:32.85713",35.0087,,,,,,,1.4793,0.0070,0.0060,0.0092,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:16:51.0,2019-12-25 10:16:51.0,2019-12-25 02:16:51.0,2019-12-25 02:16:51.0,,1.0,37,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:47"," 138:32:22.33"," -00:35:24"," -00:37:48"," 91:39:36.00"," 31:14:40.85895"," 121:35:32.86433",35.0087,742.0762," 172:06:41.35580",0.0000,,,-2859303.1219,4649101.2345,3289135.3416,0:0:0
1065,pt1064,3483083.0513,1224238.1233,35.0017," 31:14:40.84301"," 121:35:32.85715",35.0017,,,,,,,1.4793,0.0070,0.0060,0.0092,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:16:52.0,2019-12-25 10:16:52.0,2019-12-25 02:16:52.0,2019-12-25 02:16:52.0,,1.0,37,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:47"," 138:13:10.33"," -00:35:24"," -00:37:48"," 91:20:24.00"," 31:14:40.85899"," 121:35:32.86435",35.0017,742.0776," 172:06:41.57365",0.0000,,,-2859303.1190,4649101.2284,3289135.3393,0:0:0
1066,pt1065,3483083.0493,1224238.1244,35.0007," 31:14:40.84294"," 121:35:32.85719",35.0007,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:16:53.0,2019-12-25 10:16:53.0,2019-12-25 02:16:53.0,2019-12-25 02:16:53.0,,2.0,37,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:52:43"," 140:05:35.26"," -00:34:48"," -00:39:36"," 91:24:00.00"," 31:14:40.85893"," 121:35:32.86439",35.0007,742.0755," 172:06:41.79800",0.0000,,,-2859303.1199,4649101.2280,3289135.3370,0:0:0
1067,pt1066,3483083.0490,1224238.1214,35.0087," 31:14:40.84294"," 121:35:32.85708",35.0087,,,,,,,1.4793,0.0070,0.0060,0.0092,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:16:54.0,2019-12-25 10:16:54.0,2019-12-25 02:16:54.0,2019-12-25 02:16:54.0,,1.0,37,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:52:16"," 140:07:08.14"," -00:34:48"," -00:39:00"," 91:51:36.00"," 31:14:40.85892"," 121:35:32.86428",35.0087,742.0756," 172:06:40.96307",0.0000,,,-2859303.1210,4649101.2355,3289135.3410,0:0:0
1068,pt1067,3483083.0493,1224238.1218,34.9987," 31:14:40.84295"," 121:35:32.85709",34.9987,,,,,,,1.4793,0.0070,0.0060,0.0092,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:16:55.0,2019-12-25 10:16:55.0,2019-12-25 02:16:55.0,2019-12-25 02:16:55.0,,1.0,37,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:52:19"," 140:44:11.89"," -00:34:12"," -00:39:36"," 91:33:00.00"," 31:14:40.85893"," 121:35:32.86429",34.9987,742.0758," 172:06:41.06522",0.0000,,,-2859303.1167,4649101.2279,3289135.3360,0:0:0
1069,pt1068,3483083.0498,1224238.1205,35.0077," 31:14:40.84297"," 121:35:32.85704",35.0077,,,,,,,1.4793,0.0070,0.0060,0.0092,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:16:56.0,2019-12-25 10:16:56.0,2019-12-25 02:16:56.0,2019-12-25 02:16:56.0,,1.0,37,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:52:19"," 140:25:35.89"," -00:34:12"," -00:39:36"," 91:14:24.00"," 31:14:40.85895"," 121:35:32.86424",35.0077,742.0766," 172:06:40.72974",0.0000,,,-2859303.1195,4649101.2348,3289135.3412,0:0:0
1070,pt1069,3483083.0520,1224238.1212,35.0057," 31:14:40.84304"," 121:35:32.85707",35.0057,,,,,,,1.4793,0.0070,0.0060,0.0092,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:16:57.0,2019-12-25 10:16:57.0,2019-12-25 02:16:57.0,2019-12-25 02:16:57.0,,1.0,36,21,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:52:16"," 140:08:20.14"," -00:34:48"," -00:39:00"," 91:52:48.00"," 31:14:40.85902"," 121:35:32.86428",35.0057,742.0786," 172:06:41.01135",0.0000,,,-2859303.1188,4649101.2320,3289135.3420,0:0:0
1071,pt1070,3483083.0519,1224238.1201,35.0067," 31:14:40.84304"," 121:35:32.85703",35.0067,,,,,,,1.4793,0.0070,0.0060,0.0092,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:16:58.0,2019-12-25 10:16:58.0,2019-12-25 02:16:58.0,2019-12-25 02:16:58.0,,1.0,36,21,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:23"," 138:54:28.39"," -00:34:48"," -00:37:48"," 91:32:24.00"," 31:14:40.85902"," 121:35:32.86424",35.0067,742.0786," 172:06:40.72042",0.0000,,,-2859303.1183,4649101.2333,3289135.3425,0:0:0
1072,pt1071,3483083.0502,1224238.1199,35.0057," 31:14:40.84298"," 121:35:32.85702",35.0057,,,,,,,1.4793,0.0070,0.0060,0.0092,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:16:59.0,2019-12-25 10:16:59.0,2019-12-25 02:16:59.0,2019-12-25 02:16:59.0,,1.0,36,21,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:49"," 139:05:14.03"," -00:34:48"," -00:38:24"," 91:16:12.00"," 31:14:40.85897"," 121:35:32.86422",35.0057,742.0770," 172:06:40.60136",0.0000,,,-2859303.1181,4649101.2335,3289135.3406,0:0:0
1073,pt1072,3483083.0507,1224238.1205,35.0057," 31:14:40.84300"," 121:35:32.85705",35.0057,,,,,,,1.4793,0.0070,0.0060,0.0092,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:17:00.0,2019-12-25 10:17:00.0,2019-12-25 02:17:00.0,2019-12-25 02:17:00.0,,1.0,36,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:52:14"," 139:05:58.23"," -00:35:24"," -00:38:24"," 91:46:12.00"," 31:14:40.85898"," 121:35:32.86425",35.0057,742.0774," 172:06:40.78557",0.0000,,,-2859303.1185,4649101.2329,3289135.3409,0:0:0
1074,pt1073,3483083.0494,1224238.1219,35.0037," 31:14:40.84295"," 121:35:32.85709",35.0037,,,,,,,1.4793,0.0070,0.0060,0.0092,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:17:01.0,2019-12-25 10:17:01.0,2019-12-25 02:17:01.0,2019-12-25 02:17:01.0,,1.0,36,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:23"," 138:34:40.39"," -00:34:48"," -00:37:48"," 91:12:36.00"," 31:14:40.85893"," 121:35:32.86429",35.0037,742.0759," 172:06:41.09780",0.0000,,,-2859303.1190,4649101.2315,3289135.3387,0:0:0
1075,pt1074,3483083.0480,1224238.1208,34.9997," 31:14:40.84291"," 121:35:32.85705",34.9997,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:17:02.0,2019-12-25 10:17:02.0,2019-12-25 02:17:02.0,2019-12-25 02:17:02.0,,2.0,37,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:29"," 140:49:31.81"," -00:33:36"," -00:39:00"," 91:34:12.00"," 31:14:40.85889"," 121:35:32.86425",34.9997,742.0746," 172:06:40.76459",0.0000,,,-2859303.1166,4649101.2297,3289135.3355,0:0:0
1076,pt1075,3483083.0489,1224238.1204,35.0067," 31:14:40.84294"," 121:35:32.85704",35.0067,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:17:03.0,2019-12-25 10:17:03.0,2019-12-25 02:17:03.0,2019-12-25 02:17:03.0,,2.0,37,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:49"," 139:43:38.03"," -00:34:48"," -00:38:24"," 91:54:36.00"," 31:14:40.85892"," 121:35:32.86424",35.0067,742.0757," 172:06:40.67320",0.0000,,,-2859303.1192,4649101.2346,3289135.3400,0:0:0
1077,pt1076,3483083.0494,1224238.1222,35.0077," 31:14:40.84295"," 121:35:32.85711",35.0077,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:17:04.0,2019-12-25 10:17:04.0,2019-12-25 02:17:04.0,2019-12-25 02:17:04.0,,2.0,37,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:52:14"," 139:06:34.23"," -00:35:24"," -00:38:24"," 91:46:48.00"," 31:14:40.85894"," 121:35:32.86431",35.0077,742.0759," 172:06:41.19536",0.0000,,,-2859303.1211,4649101.2342,3289135.3408,0:0:0
1078,pt1077,3483083.0488,1224238.1196,35.0027," 31:14:40.84294"," 121:35:32.85701",35.0027,,,,,,,1.4793,0.0070,0.0060,0.0092,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:17:05.0,2019-12-25 10:17:05.0,2019-12-25 02:17:05.0,2019-12-25 02:17:05.0,,1.0,37,21,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:52:43"," 140:16:59.26"," -00:34:48"," -00:39:36"," 91:35:24.00"," 31:14:40.85892"," 121:35:32.86421",35.0027,742.0757," 172:06:40.44796",0.0000,,,-2859303.1167,4649101.2321,3289135.3379,0:0:0
1079,pt1078,3483083.0490,1224238.1188,35.0047," 31:14:40.84295"," 121:35:32.85698",35.0047,,,,,,,1.4793,0.0070,0.0060,0.0092,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:17:06.0,2019-12-25 10:17:06.0,2019-12-25 02:17:06.0,2019-12-25 02:17:06.0,,1.0,37,21,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:52:43"," 140:20:35.26"," -00:34:48"," -00:39:36"," 91:39:00.00"," 31:14:40.85893"," 121:35:32.86418",35.0047,742.0760," 172:06:40.24050",0.0000,,,-2859303.1169,4649101.2339,3289135.3391,0:0:0
1080,pt1079,3483083.0477,1224238.1201,35.0017," 31:14:40.84290"," 121:35:32.85702",35.0017,,,,,,,1.4793,0.0070,0.0060,0.0092,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:17:07.0,2019-12-25 10:17:07.0,2019-12-25 02:17:07.0,2019-12-25 02:17:07.0,,1.0,37,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:52"," 140:56:00.30"," -00:34:12"," -00:39:00"," 92:10:48.00"," 31:14:40.85888"," 121:35:32.86422",35.0017,742.0745," 172:06:40.55344",0.0000,,,-2859303.1170,4649101.2317,3289135.3363,0:0:0
1081,pt1080,3483083.0479,1224238.1214,34.9967," 31:14:40.84291"," 121:35:32.85707",34.9967,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:17:08.0,2019-12-25 10:17:08.0,2019-12-25 02:17:08.0,2019-12-25 02:17:08.0,,2.0,37,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:49"," 139:52:02.03"," -00:34:48"," -00:38:24"," 92:03:00.00"," 31:14:40.85889"," 121:35:32.86427",34.9967,742.0745," 172:06:40.92573",0.0000,,,-2859303.1158,4649101.2273,3289135.3339,0:0:0
1082,pt1081,3483083.0482,1224238.1194,35.0097," 31:14:40.84292"," 121:35:32.85700",35.0097,,,,,,,1.4793,0.0070,0.0060,0.0092,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:17:09.0,2019-12-25 10:17:09.0,2019-12-25 02:17:09.0,2019-12-25 02:17:09.0,,1.0,37,21,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:51:47"," 138:08:22.33"," -00:35:24"," -00:37:48"," 91:15:36.00"," 31:14:40.85890"," 121:35:32.86420",35.0097,742.0751," 172:06:40.38350",0.0000,,,-2859303.1198,4649101.2376,3289135.3410,0:0:0
1083,pt1082,3483083.0495,1224238.1221,35.0007," 31:14:40.84295"," 121:35:32.85710",35.0007,,,,,,,1.4793,0.0070,0.0060,0.0092,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:17:10.0,2019-12-25 10:17:10.0,2019-12-25 02:17:10.0,2019-12-25 02:17:10.0,,1.0,37,21,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:53:07"," 139:57:25.12"," -00:35:24"," -00:39:36"," 91:45:00.00"," 31:14:40.85894"," 121:35:32.86430",35.0007,742.0760," 172:06:41.15239",0.0000,,,-2859303.1178,4649101.2291,3289135.3372,0:0:0
1084,pt1083,3483083.0502,1224238.1209,35.0007," 31:14:40.84298"," 121:35:32.85706",35.0007,,,,,,,1.4793,0.0070,0.0060,0.0092,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:17:11.0,2019-12-25 10:17:11.0,2019-12-25 02:17:11.0,2019-12-25 02:17:11.0,,1.0,37,21,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:52:38"," 138:17:57.56"," -00:36:00"," -00:38:24"," 91:27:00.00"," 31:14:40.85896"," 121:35:32.86426",35.0007,742.0768," 172:06:40.86745",0.0000,,,-2859303.1167,4649101.2294,3289135.3379,0:0:0
1085,pt1084,3483083.0511,1224238.1188,35.0097," 31:14:40.84301"," 121:35:32.85698",35.0097,,,,,,,1.4793,0.0070,0.0070,0.0099,0.0180,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:17:12.0,2019-12-25 10:17:12.0,2019-12-25 02:17:12.0,2019-12-25 02:17:12.0,,1.0,36,21,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:52:37"," 137:46:32.66"," -00:36:36"," -00:37:48"," 91:51:00.00"," 31:14:40.85900"," 121:35:32.86419",35.0097,742.0780," 172:06:40.33280",0.0000,,,-2859303.1187,4649101.2365,3289135.3434,0:0:0
