序号,点名,N,E,Z,B,L,H,未倾斜改正N,未倾斜改正E,未倾斜改正Z,未倾斜改正B,未倾斜改正L,未倾斜改正H,天线高,σN,σE,HRMS,σZ,目标高,量高类型,天线类型,平滑次数,解类型,开始本地时间,结束本地时间,开始UTC时间,结束UTC时间,描述,差分龄期,卫星数,公共卫星数,PDOP,截止高度角(°),参考站名称,基站B,基站L,基站H,里程,竖直倾角,倾斜向量方位角,倾斜分量X,倾斜分量Y,倾斜X轴方位角,当地B,当地L,当地H,基站距离,基站方位,偏距,语音文件,图片文件,空间直角X,空间直角Y,空间直角Z,测量时长
1108,pt1107,3483083.0605,1224238.1236,35.0147," 31:14:40.84330"," 121:35:32.85719",35.0147,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:45:31.0,2019-12-25 10:45:31.0,2019-12-25 02:45:31.0,2019-12-25 02:45:31.0,,2.0,36,20,1.2000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:51:46"," 137:13:53.85"," -00:36:36"," -00:36:36"," 92:13:48.00"," 31:14:40.85929"," 121:35:32.86439",35.0147,929.4847," 46:38:23.65173",0.0000,,,-2859303.1231,4649101.2333,3289135.3537,0:0:0
1109,pt1108,3483083.0586,1224238.1242,35.0167," 31:14:40.84324"," 121:35:32.85720",35.0167,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:45:32.0,2019-12-25 10:45:32.0,2019-12-25 02:45:32.0,2019-12-25 02:45:32.0,,2.0,35,21,1.2000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:49:41"," 139:19:42.89"," -00:33:36"," -00:36:36"," 91:52:48.00"," 31:14:40.85923"," 121:35:32.86441",35.0167,929.4856," 46:38:23.26498",0.0000,,,-2859303.1249,4649101.2354,3289135.3531,0:0:0
1110,pt1109,3483083.0579,1224238.1242,35.0147," 31:14:40.84322"," 121:35:32.85720",35.0147,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:45:33.0,2019-12-25 10:45:33.0,2019-12-25 02:45:33.0,2019-12-25 02:45:33.0,,2.0,35,20,1.2000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:04"," 137:55:21.21"," -00:34:48"," -00:36:00"," 91:57:00.00"," 31:14:40.85920"," 121:35:32.86440",35.0147,929.4861," 46:38:23.15893",0.0000,,,-2859303.1241,4649101.2343,3289135.3515,0:0:0
1111,pt1110,3483083.0581,1224238.1255,35.0157," 31:14:40.84322"," 121:35:32.85725",35.0157,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:45:34.0,2019-12-25 10:45:34.0,2019-12-25 02:45:34.0,2019-12-25 02:45:34.0,,2.0,35,20,1.2000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:51:20"," 136:19:05.09"," -00:36:36"," -00:36:00"," 91:47:24.00"," 31:14:40.85921"," 121:35:32.86445",35.0157,929.4850," 46:38:22.99137",0.0000,,,-2859303.1257,4649101.2343,3289135.3521,0:0:0
1112,pt1111,3483083.0595,1224238.1275,35.0187," 31:14:40.84326"," 121:35:32.85733",35.0187,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:45:35.0,2019-12-25 10:45:35.0,2019-12-25 02:45:35.0,2019-12-25 02:45:35.0,,2.0,35,21,1.2000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:29"," 137:07:22.87"," -00:35:24"," -00:36:00"," 91:38:24.00"," 31:14:40.85925"," 121:35:32.86453",35.0187,929.4826," 46:38:22.91292",0.0000,,,-2859303.1284,4649101.2349,3289135.3547,0:0:0
1113,pt1112,3483083.0637,1224238.1272,35.0207," 31:14:40.84340"," 121:35:32.85733",35.0207,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:45:36.0,2019-12-25 10:45:36.0,2019-12-25 02:45:36.0,2019-12-25 02:45:36.0,,2.0,35,21,1.2000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:05"," 139:21:46.94"," -00:34:12"," -00:36:36"," 92:25:12.00"," 31:14:40.85938"," 121:35:32.86453",35.0207,929.4799," 46:38:23.62324",0.0000,,,-2859303.1282,4649101.2344,3289135.3593,0:0:0
1114,pt1113,3483083.0621,1224238.1265,35.0137," 31:14:40.84335"," 121:35:32.85730",35.0137,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:45:37.0,2019-12-25 10:45:37.0,2019-12-25 02:45:37.0,2019-12-25 02:45:37.0,,2.0,35,21,1.2000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:55"," 137:47:11.14"," -00:35:24"," -00:36:36"," 91:49:48.00"," 31:14:40.85933"," 121:35:32.86450",35.0137,929.4816," 46:38:23.48549",0.0000,,,-2859303.1248,4649101.2305,3289135.3544,0:0:0
1115,pt1114,3483083.0609,1224238.1251,35.0097," 31:14:40.84331"," 121:35:32.85724",35.0097,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0190,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:45:38.0,2019-12-25 10:45:38.0,2019-12-25 02:45:38.0,2019-12-25 02:45:38.0,,2.0,35,21,1.2000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:04"," 137:38:33.21"," -00:34:48"," -00:36:00"," 91:40:12.00"," 31:14:40.85930"," 121:35:32.86444",35.0097,929.4833," 46:38:23.49667",0.0000,,,-2859303.1221,4649101.2288,3289135.3514,0:0:0
1116,pt1115,3483083.0577,1224238.1273,34.9987," 31:14:40.84321"," 121:35:32.85732",34.9987,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:45:39.0,2019-12-25 10:45:39.0,2019-12-25 02:45:39.0,2019-12-25 02:45:39.0,,2.0,35,20,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:49:41"," 139:07:42.89"," -00:33:36"," -00:36:36"," 91:40:48.00"," 31:14:40.85919"," 121:35:32.86452",34.9987,929.4839," 46:38:22.66390",0.0000,,,-2859303.1197,4649101.2212,3289135.3429,0:0:0
1117,pt1116,3483083.0574,1224238.1258,35.0047," 31:14:40.84320"," 121:35:32.85726",35.0047,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:45:40.0,2019-12-25 10:45:40.0,2019-12-25 02:45:40.0,2019-12-25 02:45:40.0,,2.0,35,20,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:04"," 136:51:05.47"," -00:35:24"," -00:35:24"," 91:51:00.00"," 31:14:40.85918"," 121:35:32.86446",35.0047,929.4851," 46:38:22.83164",0.0000,,,-2859303.1212,4649101.2264,3289135.3458,0:0:0
1118,pt1117,3483083.0602,1224238.1261,35.0017," 31:14:40.84329"," 121:35:32.85728",35.0017,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:45:41.0,2019-12-25 10:45:41.0,2019-12-25 02:45:41.0,2019-12-25 02:45:41.0,,2.0,35,20,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:49:38"," 136:57:04.31"," -00:34:48"," -00:35:24"," 91:27:36.00"," 31:14:40.85927"," 121:35:32.86448",35.0017,929.4830," 46:38:23.23666",0.0000,,,-2859303.1195,4649101.2228,3289135.3466,0:0:0
1119,pt1118,3483083.0598,1224238.1232,35.0047," 31:14:40.84328"," 121:35:32.85717",35.0047,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:45:42.0,2019-12-25 10:45:42.0,2019-12-25 02:45:42.0,2019-12-25 02:45:42.0,,2.0,36,20,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:49:17"," 139:19:56.82"," -00:33:00"," -00:36:36"," 91:22:12.00"," 31:14:40.85927"," 121:35:32.86437",35.0047,929.4854," 46:38:23.61110",0.0000,,,-2859303.1184,4649101.2266,3289135.3480,0:0:0
1120,pt1119,3483083.0582,1224238.1221,35.0067," 31:14:40.84323"," 121:35:32.85712",35.0067,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:45:43.0,2019-12-25 10:45:43.0,2019-12-25 02:45:43.0,2019-12-25 02:45:43.0,,2.0,36,20,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:48:24"," 138:54:03.61"," -00:33:00"," -00:35:24"," 91:53:24.00"," 31:14:40.85922"," 121:35:32.86432",35.0067,929.4873," 46:38:23.52573",0.0000,,,-2859303.1187,4649101.2294,3289135.3477,0:0:0
1121,pt1120,3483083.0583,1224238.1240,35.0027," 31:14:40.84323"," 121:35:32.85720",35.0027,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:45:44.0,2019-12-25 10:45:44.0,2019-12-25 02:45:44.0,2019-12-25 02:45:44.0,,3.0,36,20,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:49:38"," 137:21:40.31"," -00:34:48"," -00:35:24"," 91:52:12.00"," 31:14:40.85922"," 121:35:32.86440",35.0027,929.4859," 46:38:23.25641",0.0000,,,-2859303.1185,4649101.2255,3289135.3456,0:0:0
1122,pt1121,3483083.0577,1224238.1214,35.0067," 31:14:40.84322"," 121:35:32.85710",35.0067,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:45:45.0,2019-12-25 10:45:45.0,2019-12-25 02:45:45.0,2019-12-25 02:45:45.0,,2.0,36,20,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:49:13"," 136:28:17.28"," -00:34:48"," -00:34:48"," 91:28:12.00"," 31:14:40.85920"," 121:35:32.86430",35.0067,929.4881," 46:38:23.54678",0.0000,,,-2859303.1182,4649101.2299,3289135.3474,0:0:0
1123,pt1122,3483083.0614,1224238.1221,35.0037," 31:14:40.84334"," 121:35:32.85713",35.0037,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:45:46.0,2019-12-25 10:45:46.0,2019-12-25 02:45:46.0,2019-12-25 02:45:46.0,,2.0,36,20,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:58"," 138:25:55.87"," -00:33:00"," -00:34:48"," 91:54:36.00"," 31:14:40.85932"," 121:35:32.86433",35.0037,929.4851," 46:38:24.03717",0.0000,,,-2859303.1167,4649101.2257,3289135.3489,0:0:0
1124,pt1123,3483083.0596,1224238.1259,35.0047," 31:14:40.84327"," 121:35:32.85727",35.0047,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:45:47.0,2019-12-25 10:45:47.0,2019-12-25 02:45:47.0,2019-12-25 02:45:47.0,,2.0,36,20,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:49:41"," 139:25:42.89"," -00:33:36"," -00:36:36"," 91:58:48.00"," 31:14:40.85925"," 121:35:32.86447",35.0047,929.4837," 46:38:23.16919",0.0000,,,-2859303.1208,4649101.2254,3289135.3476,0:0:0
1125,pt1124,3483083.0584,1224238.1257,35.0107," 31:14:40.84323"," 121:35:32.85726",35.0107,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:45:48.0,2019-12-25 10:45:48.0,2019-12-25 02:45:48.0,2019-12-25 02:45:48.0,,2.0,36,20,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:49:15"," 138:55:35.16"," -00:33:36"," -00:36:00"," 91:57:00.00"," 31:14:40.85922"," 121:35:32.86446",35.0107,929.4846," 46:38:23.01076",0.0000,,,-2859303.1235,4649101.2304,3289135.3498,0:0:0
1126,pt1125,3483083.0617,1224238.1259,35.0117," 31:14:40.84334"," 121:35:32.85727",35.0117,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:45:49.0,2019-12-25 10:45:49.0,2019-12-25 02:45:49.0,2019-12-25 02:45:49.0,,2.0,36,19,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:49:38"," 137:30:40.31"," -00:34:48"," -00:35:24"," 92:01:12.00"," 31:14:40.85932"," 121:35:32.86448",35.0117,929.4822," 46:38:23.52202",0.0000,,,-2859303.1234,4649101.2295,3289135.3531,0:0:0
1127,pt1126,3483083.0602,1224238.1268,35.0077," 31:14:40.84329"," 121:35:32.85731",35.0077,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:45:50.0,2019-12-25 10:45:50.0,2019-12-25 02:45:50.0,2019-12-25 02:45:50.0,,2.0,36,19,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:04"," 137:32:33.21"," -00:34:48"," -00:36:00"," 91:34:12.00"," 31:14:40.85927"," 121:35:32.86451",35.0077,929.4826," 46:38:23.12912",0.0000,,,-2859303.1228,4649101.2269,3289135.3496,0:0:0
1128,pt1127,3483083.0587,1224238.1237,35.0087," 31:14:40.84325"," 121:35:32.85719",35.0087,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:45:51.0,2019-12-25 10:45:51.0,2019-12-25 02:45:51.0,2019-12-25 02:45:51.0,,2.0,36,19,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:04"," 136:46:17.47"," -00:35:24"," -00:35:24"," 91:46:12.00"," 31:14:40.85923"," 121:35:32.86439",35.0087,929.4858," 46:38:23.36600",0.0000,,,-2859303.1209,4649101.2298,3289135.3491,0:0:0
1129,pt1128,3483083.0547,1224238.1247,35.0077," 31:14:40.84312"," 121:35:32.85721",35.0077,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:45:52.0,2019-12-25 10:45:52.0,2019-12-25 02:45:52.0,2019-12-25 02:45:52.0,,2.0,36,19,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:49:13"," 137:53:21.28"," -00:34:12"," -00:35:24"," 91:54:00.00"," 31:14:40.85910"," 121:35:32.86441",35.0077,929.4879," 46:38:22.56864",0.0000,,,-2859303.1221,4649101.2305,3289135.3451,0:0:0
1130,pt1129,3483083.0592,1224238.1243,35.0157," 31:14:40.84326"," 121:35:32.85721",35.0157,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:45:53.0,2019-12-25 10:45:53.0,2019-12-25 02:45:53.0,2019-12-25 02:45:53.0,,2.0,36,19,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:49:38"," 137:20:28.31"," -00:34:48"," -00:35:24"," 91:51:00.00"," 31:14:40.85924"," 121:35:32.86441",35.0157,929.4851," 46:38:23.35203",0.0000,,,-2859303.1244,4649101.2344,3289135.3531,0:0:0
1131,pt1130,3483083.0572,1224238.1245,35.0137," 31:14:40.84320"," 121:35:32.85721",35.0137,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:45:54.0,2019-12-25 10:45:54.0,2019-12-25 02:45:54.0,2019-12-25 02:45:54.0,,2.0,36,19,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:49:15"," 138:58:35.16"," -00:33:36"," -00:36:00"," 92:00:00.00"," 31:14:40.85918"," 121:35:32.86441",35.0137,929.4863," 46:38:23.00721",0.0000,,,-2859303.1241,4649101.2338,3289135.3504,0:0:0
1132,pt1131,3483083.0575,1224238.1239,35.0047," 31:14:40.84321"," 121:35:32.85719",35.0047,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:45:55.0,2019-12-25 10:45:55.0,2019-12-25 02:45:55.0,2019-12-25 02:45:55.0,,2.0,36,18,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:04"," 137:59:33.21"," -00:34:48"," -00:36:00"," 92:01:12.00"," 31:14:40.85919"," 121:35:32.86439",35.0047,929.4865," 46:38:23.13898",0.0000,,,-2859303.1195,4649101.2273,3289135.3460,0:0:0
1133,pt1132,3483083.0584,1224238.1263,35.0057," 31:14:40.84323"," 121:35:32.85728",35.0057,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:45:56.0,2019-12-25 10:45:56.0,2019-12-25 02:45:56.0,2019-12-25 02:45:56.0,,2.0,36,18,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:04"," 136:57:05.47"," -00:35:24"," -00:35:24"," 91:57:00.00"," 31:14:40.85922"," 121:35:32.86449",35.0057,929.4841," 46:38:22.92223",0.0000,,,-2859303.1219,4649101.2264,3289135.3472,0:0:0
1134,pt1133,3483083.0581,1224238.1264,35.0087," 31:14:40.84322"," 121:35:32.85728",35.0087,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:45:57.0,2019-12-25 10:45:57.0,2019-12-25 02:45:57.0,2019-12-25 02:45:57.0,,2.0,35,18,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:04"," 138:13:21.21"," -00:34:48"," -00:36:00"," 92:15:00.00"," 31:14:40.85921"," 121:35:32.86449",35.0087,929.4843," 46:38:22.86203",0.0000,,,-2859303.1233,4649101.2288,3289135.3484,0:0:0
1135,pt1134,3483083.0601,1224238.1268,35.0077," 31:14:40.84329"," 121:35:32.85731",35.0077,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:45:58.0,2019-12-25 10:45:58.0,2019-12-25 02:45:58.0,2019-12-25 02:45:58.0,,2.0,35,19,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:52:12"," 138:15:31.89"," -00:36:00"," -00:37:48"," 91:51:36.00"," 31:14:40.85927"," 121:35:32.86451",35.0077,929.4826," 46:38:23.10974",0.0000,,,-2859303.1228,4649101.2269,3289135.3496,0:0:0
1136,pt1135,3483083.0596,1224238.1259,35.0067," 31:14:40.84327"," 121:35:32.85727",35.0067,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:45:59.0,2019-12-25 10:45:59.0,2019-12-25 02:45:59.0,2019-12-25 02:45:59.0,,2.0,35,19,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:56"," 138:29:26.72"," -00:34:48"," -00:37:12"," 91:34:48.00"," 31:14:40.85926"," 121:35:32.86447",35.0067,929.4836," 46:38:23.17515",0.0000,,,-2859303.1217,4649101.2268,3289135.3487,0:0:0
1137,pt1136,3483083.0572,1224238.1240,35.0057," 31:14:40.84320"," 121:35:32.85719",35.0057,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:46:00.0,2019-12-25 10:46:00.0,2019-12-25 02:46:00.0,2019-12-25 02:46:00.0,,2.0,35,19,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:04"," 138:06:45.21"," -00:34:48"," -00:36:00"," 92:08:24.00"," 31:14:40.85918"," 121:35:32.86439",35.0057,929.4867," 46:38:23.07971",0.0000,,,-2859303.1201,4649101.2282,3289135.3462,0:0:0
1138,pt1137,3483083.0569,1224238.1236,35.0117," 31:14:40.84319"," 121:35:32.85718",35.0117,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:46:01.0,2019-12-25 10:46:01.0,2019-12-25 02:46:01.0,2019-12-25 02:46:01.0,,2.0,35,19,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:30"," 138:25:32.50"," -00:34:48"," -00:36:36"," 91:58:48.00"," 31:14:40.85917"," 121:35:32.86438",35.0117,929.4872," 46:38:23.08269",0.0000,,,-2859303.1225,4649101.2329,3289135.3491,0:0:0
1139,pt1138,3483083.0556,1224238.1258,35.0017," 31:14:40.84314"," 121:35:32.85726",35.0017,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:46:02.0,2019-12-25 10:46:02.0,2019-12-25 02:46:02.0,2019-12-25 02:46:02.0,,2.0,35,19,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:55"," 136:54:05.65"," -00:36:00"," -00:36:00"," 91:54:00.00"," 31:14:40.85912"," 121:35:32.86446",35.0017,929.4864," 46:38:22.53585",0.0000,,,-2859303.1202,4649101.2251,3289135.3427,0:0:0
1140,pt1139,3483083.0566,1224238.1221,35.0087," 31:14:40.84318"," 121:35:32.85712",35.0087,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:46:03.0,2019-12-25 10:46:03.0,2019-12-25 02:46:03.0,2019-12-25 02:46:03.0,,2.0,35,19,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:30"," 138:42:20.50"," -00:34:48"," -00:36:36"," 92:15:36.00"," 31:14:40.85917"," 121:35:32.86432",35.0087,929.4884," 46:38:23.26217",0.0000,,,-2859303.1200,4649101.2316,3289135.3474,0:0:0
1141,pt1140,3483083.0620,1224238.1250,35.0057," 31:14:40.84335"," 121:35:32.85724",35.0057,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:46:04.0,2019-12-25 10:46:04.0,2019-12-25 02:46:04.0,2019-12-25 02:46:04.0,,2.0,35,19,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:30"," 138:18:20.50"," -00:34:48"," -00:36:36"," 91:51:36.00"," 31:14:40.85933"," 121:35:32.86444",35.0057,929.4827," 46:38:23.69256",0.0000,,,-2859303.1199,4649101.2254,3289135.3502,0:0:0
1142,pt1141,3483083.0591,1224238.1247,35.0047," 31:14:40.84326"," 121:35:32.85722",35.0047,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:46:05.0,2019-12-25 10:46:05.0,2019-12-25 02:46:05.0,2019-12-25 02:46:05.0,,2.0,35,19,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:04"," 137:58:21.21"," -00:34:48"," -00:36:00"," 92:00:00.00"," 31:14:40.85924"," 121:35:32.86443",35.0047,929.4848," 46:38:23.27580",0.0000,,,-2859303.1198,4649101.2262,3289135.3473,0:0:0
1143,pt1142,3483083.0612,1224238.1278,35.0097," 31:14:40.84332"," 121:35:32.85735",35.0097,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:46:06.0,2019-12-25 10:46:06.0,2019-12-25 02:46:06.0,2019-12-25 02:46:06.0,,2.0,35,20,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:50:55"," 137:42:23.14"," -00:35:24"," -00:36:36"," 91:45:00.00"," 31:14:40.85930"," 121:35:32.86455",35.0097,929.4812," 46:38:23.14180",0.0000,,,-2859303.1243,4649101.2273,3289135.3515,0:0:0
1144,pt1143,3483083.0609,1224238.1272,34.9997," 31:14:40.84331"," 121:35:32.85732",34.9997,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:46:07.0,2019-12-25 10:46:07.0,2019-12-25 02:46:07.0,2019-12-25 02:46:07.0,,2.0,35,20,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:51:46"," 136:19:17.85"," -00:36:36"," -00:36:36"," 91:19:12.00"," 31:14:40.85929"," 121:35:32.86452",34.9997,929.4818," 46:38:23.19548",0.0000,,,-2859303.1194,4649101.2205,3289135.3461,0:0:0
1145,pt1144,3483083.0575,1224238.1280,35.0037," 31:14:40.84320"," 121:35:32.85734",35.0037,,,,,,,1.4793,0.0080,0.0070,0.0106,0.0200,1.3970,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 10:46:08.0,2019-12-25 10:46:08.0,2019-12-25 02:46:08.0,2019-12-25 02:46:08.0,,2.0,35,20,1.3000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:51:46"," 136:47:29.85"," -00:36:36"," -00:36:36"," 91:47:24.00"," 31:14:40.85918"," 121:35:32.86454",35.0037,929.4836," 46:38:22.52150",0.0000,,,-2859303.1226,4649101.2246,3289135.3452,0:0:0
