序号,点名,N,E,Z,B,L,H,未倾斜改正N,未倾斜改正E,未倾斜改正Z,未倾斜改正B,未倾斜改正L,未倾斜改正H,天线高,σN,σE,HRMS,σZ,目标高,量高类型,天线类型,平滑次数,解类型,开始本地时间,结束本地时间,开始UTC时间,结束UTC时间,描述,差分龄期,卫星数,公共卫星数,PDOP,截止高度角(°),参考站名称,基站B,基站L,基站H,里程,竖直倾角,倾斜向量方位角,倾斜分量X,倾斜分量Y,倾斜X轴方位角,当地B,当地L,当地H,基站距离,基站方位,偏距,语音文件,图片文件,空间直角X,空间直角Y,空间直角Z,测量时长
434,pt433,3483083.0611,1224238.1227,35.0045," 31:14:40.84333"," 121:35:32.85715",35.0045,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:23:57.0,2019-12-25 14:23:57.0,2019-12-25 06:23:57.0,2019-12-25 06:23:57.0,,1.0,33,20,1.6000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:48"," 149:01:53.79"," -00:35:24"," -00:30:36"," 108:11:24.00"," 31:14:40.85931"," 121:35:32.86435",35.0045,929.4849," 46:38:23.90503",0.0000,,,-2859303.1176,4649101.2261,3289135.3491,0:0:0
435,pt434,3483083.0641,1224238.1214,35.0095," 31:14:40.84343"," 121:35:32.85711",35.0095,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:23:58.0,2019-12-25 14:23:58.0,2019-12-25 06:23:58.0,2019-12-25 06:23:58.0,,2.0,33,20,1.6000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:24"," 149:10:15.89"," -00:35:24"," -00:30:00"," 108:53:24.00"," 31:14:40.85941"," 121:35:32.86431",35.0095,929.4839," 46:38:24.57583",0.0000,,,-2859303.1181,4649101.2290,3289135.3542,0:0:0
436,pt435,3483083.0600,1224238.1241,35.0005," 31:14:40.84329"," 121:35:32.85720",35.0005,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:23:59.0,2019-12-25 14:23:59.0,2019-12-25 06:23:59.0,2019-12-25 06:23:59.0,,2.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:48:33"," 147:59:53.56"," -00:37:12"," -00:31:12"," 108:00:36.00"," 31:14:40.85927"," 121:35:32.86440",35.0005,929.4846," 46:38:23.51661",0.0000,,,-2859303.1173,4649101.2230,3289135.3460,0:0:0
437,pt436,3483083.0594,1224238.1216,35.0025," 31:14:40.84327"," 121:35:32.85711",35.0025,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:00.0,2019-12-25 14:24:00.0,2019-12-25 06:24:00.0,2019-12-25 06:24:00.0,,2.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:48:10"," 147:34:16.84"," -00:37:12"," -00:30:36"," 108:07:48.00"," 31:14:40.85926"," 121:35:32.86431",35.0025,929.4868," 46:38:23.78629",0.0000,,,-2859303.1162,4649101.2260,3289135.3466,0:0:0
438,pt437,3483083.0593,1224238.1216,34.9995," 31:14:40.84327"," 121:35:32.85711",34.9995,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:01.0,2019-12-25 14:24:01.0,2019-12-25 06:24:01.0,2019-12-25 06:24:01.0,,1.0,33,20,1.6000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:47"," 147:09:56.71"," -00:37:12"," -00:30:00"," 108:16:48.00"," 31:14:40.85925"," 121:35:32.86431",34.9995,929.4869," 46:38:23.77045",0.0000,,,-2859303.1149,4649101.2239,3289135.3450,0:0:0
439,pt438,3483083.0586,1224238.1229,34.9985," 31:14:40.84325"," 121:35:32.85716",34.9985,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:02.0,2019-12-25 14:24:02.0,2019-12-25 06:24:02.0,2019-12-25 06:24:02.0,,2.0,33,20,1.6000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:11"," 149:30:46.13"," -00:35:24"," -00:31:12"," 108:07:12.00"," 31:14:40.85923"," 121:35:32.86436",34.9985,929.4864," 46:38:23.46646",0.0000,,,-2859303.1156,4649101.2229,3289135.3438,0:0:0
440,pt439,3483083.0595,1224238.1233,34.9965," 31:14:40.84327"," 121:35:32.85717",34.9965,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:03.0,2019-12-25 14:24:03.0,2019-12-25 06:24:03.0,2019-12-25 06:24:03.0,,2.0,33,20,1.6000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:38"," 148:08:44.45"," -00:36:00"," -00:31:12"," 107:13:48.00"," 31:14:40.85926"," 121:35:32.86437",34.9965,929.4855," 46:38:23.55593",0.0000,,,-2859303.1149,4649101.2208,3289135.3435,0:0:0
441,pt440,3483083.0556,1224238.1238,35.0045," 31:14:40.84315"," 121:35:32.85718",35.0045,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:04.0,2019-12-25 14:24:04.0,2019-12-25 06:24:04.0,2019-12-25 06:24:04.0,,2.0,33,20,1.6000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:11"," 149:34:58.13"," -00:35:24"," -00:31:12"," 108:11:24.00"," 31:14:40.85913"," 121:35:32.86438",35.0045,929.4878," 46:38:22.84393",0.0000,,,-2859303.1198,4649101.2282,3289135.3443,0:0:0
442,pt441,3483083.0588,1224238.1214,35.0015," 31:14:40.84326"," 121:35:32.85710",35.0015,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:05.0,2019-12-25 14:24:05.0,2019-12-25 06:24:05.0,2019-12-25 06:24:05.0,,2.0,33,20,1.6000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:47"," 147:17:44.71"," -00:37:12"," -00:30:00"," 108:24:36.00"," 31:14:40.85924"," 121:35:32.86430",35.0015,929.4873," 46:38:23.72572",0.0000,,,-2859303.1157,4649101.2256,3289135.3456,0:0:0
443,pt442,3483083.0594,1224238.1220,35.0045," 31:14:40.84327"," 121:35:32.85712",35.0045,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:06.0,2019-12-25 14:24:06.0,2019-12-25 06:24:06.0,2019-12-25 06:24:06.0,,2.0,33,20,1.6000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:48:06"," 148:43:03.16"," -00:36:36"," -00:31:12"," 108:16:12.00"," 31:14:40.85926"," 121:35:32.86432",35.0045,929.4866," 46:38:23.72758",0.0000,,,-2859303.1174,4649101.2273,3289135.3476,0:0:0
444,pt443,3483083.0590,1224238.1183,34.9985," 31:14:40.84327"," 121:35:32.85698",34.9985,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:07.0,2019-12-25 14:24:07.0,2019-12-25 06:24:07.0,2019-12-25 06:24:07.0,,2.0,33,20,1.6000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:48"," 149:03:41.79"," -00:35:24"," -00:30:36"," 108:13:12.00"," 31:14:40.85925"," 121:35:32.86418",34.9985,929.4895," 46:38:24.23509",0.0000,,,-2859303.1116,4649101.2249,3289135.3444,0:0:0
445,pt444,3483083.0598,1224238.1209,35.0005," 31:14:40.84329"," 121:35:32.85708",35.0005,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:08.0,2019-12-25 14:24:08.0,2019-12-25 06:24:08.0,2019-12-25 06:24:08.0,,2.0,33,20,1.6000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:48:06"," 148:30:27.16"," -00:36:36"," -00:31:12"," 108:03:36.00"," 31:14:40.85927"," 121:35:32.86428",35.0005,929.4870," 46:38:23.97249",0.0000,,,-2859303.1145,4649101.2247,3289135.3460,0:0:0
446,pt445,3483083.0602,1224238.1228,35.0005," 31:14:40.84330"," 121:35:32.85715",35.0005,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:09.0,2019-12-25 14:24:09.0,2019-12-25 06:24:09.0,2019-12-25 06:24:09.0,,1.0,33,20,1.6000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:38"," 149:08:08.45"," -00:36:00"," -00:31:12"," 108:13:12.00"," 31:14:40.85928"," 121:35:32.86436",35.0005,929.4855," 46:38:23.74119",0.0000,,,-2859303.1161,4649101.2236,3289135.3462,0:0:0
447,pt446,3483083.0598,1224238.1211,35.0005," 31:14:40.84329"," 121:35:32.85709",35.0005,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:10.0,2019-12-25 14:24:10.0,2019-12-25 06:24:10.0,2019-12-25 06:24:10.0,,1.0,33,20,1.6000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:44"," 150:10:44.90"," -00:34:48"," -00:31:12"," 108:18:00.00"," 31:14:40.85927"," 121:35:32.86429",35.0005,929.4869," 46:38:23.92627",0.0000,,,-2859303.1148,4649101.2246,3289135.3459,0:0:0
448,pt447,3483083.0612,1224238.1213,34.9955," 31:14:40.84333"," 121:35:32.85710",34.9955,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:11.0,2019-12-25 14:24:11.0,2019-12-25 06:24:11.0,2019-12-25 06:24:11.0,,2.0,33,20,1.6000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:44"," 149:44:20.90"," -00:34:48"," -00:31:12"," 107:51:36.00"," 31:14:40.85932"," 121:35:32.86430",34.9955,929.4858," 46:38:24.11825",0.0000,,,-2859303.1124,4649101.2202,3289135.3445,0:0:0
449,pt448,3483083.0605,1224238.1224,34.9995," 31:14:40.84331"," 121:35:32.85714",34.9995,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:12.0,2019-12-25 14:24:12.0,2019-12-25 06:24:12.0,2019-12-25 06:24:12.0,,2.0,33,20,1.6000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:52"," 147:49:36.49"," -00:36:00"," -00:30:00"," 108:01:12.00"," 31:14:40.85929"," 121:35:32.86434",34.9995,929.4855," 46:38:23.84706",0.0000,,,-2859303.1153,4649101.2229,3289135.3460,0:0:0
450,pt449,3483083.0609,1224238.1212,35.0005," 31:14:40.84332"," 121:35:32.85710",35.0005,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:13.0,2019-12-25 14:24:13.0,2019-12-25 06:24:13.0,2019-12-25 06:24:13.0,,1.0,33,20,1.6000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:24"," 148:36:39.89"," -00:35:24"," -00:30:00"," 108:19:48.00"," 31:14:40.85931"," 121:35:32.86430",35.0005,929.4861," 46:38:24.09756",0.0000,,,-2859303.1146,4649101.2241,3289135.3469,0:0:0
451,pt450,3483083.0616,1224238.1224,34.9995," 31:14:40.84334"," 121:35:32.85715",34.9995,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:14.0,2019-12-25 14:24:14.0,2019-12-25 06:24:14.0,2019-12-25 06:24:14.0,,2.0,33,20,1.6000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:47"," 146:49:32.71"," -00:37:12"," -00:30:00"," 107:56:24.00"," 31:14:40.85933"," 121:35:32.86435",34.9995,929.4847," 46:38:24.01966",0.0000,,,-2859303.1151,4649101.2224,3289135.3469,0:0:0
452,pt451,3483083.0599,1224238.1170,35.0065," 31:14:40.84330"," 121:35:32.85694",35.0065,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:15.0,2019-12-25 14:24:15.0,2019-12-25 06:24:15.0,2019-12-25 06:24:15.0,,2.0,33,20,1.6000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:42"," 147:57:32.80"," -00:36:36"," -00:30:36"," 108:03:36.00"," 31:14:40.85928"," 121:35:32.86414",35.0065,929.4899," 46:38:24.56350",0.0000,,,-2859303.1139,4649101.2310,3289135.3494,0:0:0
453,pt452,3483083.0591,1224238.1222,35.0035," 31:14:40.84326"," 121:35:32.85713",35.0035,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:16.0,2019-12-25 14:24:16.0,2019-12-25 06:24:16.0,2019-12-25 06:24:16.0,,2.0,33,20,1.6000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:42"," 147:54:32.80"," -00:36:36"," -00:30:36"," 108:00:36.00"," 31:14:40.85925"," 121:35:32.86433",35.0035,929.4866," 46:38:23.64967",0.0000,,,-2859303.1172,4649101.2266,3289135.3469,0:0:0
454,pt453,3483083.0578,1224238.1210,35.0065," 31:14:40.84322"," 121:35:32.85708",35.0065,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:17.0,2019-12-25 14:24:17.0,2019-12-25 06:24:17.0,2019-12-25 06:24:17.0,,1.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:11"," 149:29:34.13"," -00:35:24"," -00:31:12"," 108:06:00.00"," 31:14:40.85921"," 121:35:32.86429",35.0065,929.4883," 46:38:23.61947",0.0000,,,-2859303.1178,4649101.2299,3289135.3474,0:0:0
455,pt454,3483083.0579,1224238.1232,35.0015," 31:14:40.84322"," 121:35:32.85717",35.0015,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:18.0,2019-12-25 14:24:18.0,2019-12-25 06:24:18.0,2019-12-25 06:24:18.0,,2.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:19"," 147:06:06.34"," -00:36:36"," -00:30:00"," 107:45:36.00"," 31:14:40.85921"," 121:35:32.86437",35.0015,929.4867," 46:38:23.30673",0.0000,,,-2859303.1174,4649101.2252,3289135.3448,0:0:0
456,pt455,3483083.0611,1224238.1228,35.0035," 31:14:40.84333"," 121:35:32.85716",35.0035,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:19.0,2019-12-25 14:24:19.0,2019-12-25 06:24:19.0,2019-12-25 06:24:19.0,,2.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:57"," 146:13:31.37"," -00:36:36"," -00:29:24"," 107:27:00.00"," 31:14:40.85931"," 121:35:32.86436",35.0035,929.4848," 46:38:23.88043",0.0000,,,-2859303.1173,4649101.2253,3289135.3485,0:0:0
457,pt456,3483083.0608,1224238.1230,34.9995," 31:14:40.84332"," 121:35:32.85717",34.9995,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:20.0,2019-12-25 14:24:20.0,2019-12-25 06:24:20.0,2019-12-25 06:24:20.0,,1.0,33,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:45:57"," 148:32:41.31"," -00:34:48"," -00:30:00"," 107:46:48.00"," 31:14:40.85930"," 121:35:32.86437",34.9995,929.4848," 46:38:23.80643",0.0000,,,-2859303.1157,4649101.2225,3289135.3462,0:0:0
458,pt457,3483083.0598,1224238.1201,34.9965," 31:14:40.84329"," 121:35:32.85705",34.9965,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:21.0,2019-12-25 14:24:21.0,2019-12-25 06:24:21.0,2019-12-25 06:24:21.0,,1.0,33,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:44"," 149:20:20.90"," -00:34:48"," -00:31:12"," 107:27:36.00"," 31:14:40.85928"," 121:35:32.86425",34.9965,929.4876," 46:38:24.09158",0.0000,,,-2859303.1121,4649101.2222,3289135.3440,0:0:0
459,pt458,3483083.0587,1224238.1224,35.0015," 31:14:40.84325"," 121:35:32.85714",35.0015,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:22.0,2019-12-25 14:24:22.0,2019-12-25 06:24:22.0,2019-12-25 06:24:22.0,,2.0,33,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:11"," 149:06:46.13"," -00:35:24"," -00:31:12"," 107:43:12.00"," 31:14:40.85923"," 121:35:32.86434",35.0015,929.4867," 46:38:23.55574",0.0000,,,-2859303.1165,4649101.2252,3289135.3455,0:0:0
460,pt459,3483083.0589,1224238.1203,34.9955," 31:14:40.84326"," 121:35:32.85706",34.9955,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:23.0,2019-12-25 14:24:23.0,2019-12-25 06:24:23.0,2019-12-25 06:24:23.0,,2.0,33,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:52"," 147:37:00.49"," -00:36:00"," -00:30:00"," 107:48:36.00"," 31:14:40.85924"," 121:35:32.86426",34.9955,929.4881," 46:38:23.90576",0.0000,,,-2859303.1120,4649101.2218,3289135.3426,0:0:0
461,pt460,3483083.0568,1224238.1189,34.9985," 31:14:40.84320"," 121:35:32.85700",34.9985,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:24.0,2019-12-25 14:24:24.0,2019-12-25 06:24:24.0,2019-12-25 06:24:24.0,,2.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:24"," 148:28:51.89"," -00:35:24"," -00:30:00"," 108:12:00.00"," 31:14:40.85918"," 121:35:32.86420",34.9985,929.4906," 46:38:23.79224",0.0000,,,-2859303.1125,4649101.2257,3289135.3425,0:0:0
462,pt461,3483083.0606,1224238.1198,34.9945," 31:14:40.84332"," 121:35:32.85704",34.9945,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:25.0,2019-12-25 14:24:25.0,2019-12-25 06:24:25.0,2019-12-25 06:24:25.0,,2.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:48"," 148:09:05.79"," -00:35:24"," -00:30:36"," 107:18:36.00"," 31:14:40.85930"," 121:35:32.86424",34.9945,929.4873," 46:38:24.25952",0.0000,,,-2859303.1107,4649101.2205,3289135.3436,0:0:0
463,pt462,3483083.0611,1224238.1194,34.9975," 31:14:40.84333"," 121:35:32.85703",34.9975,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:26.0,2019-12-25 14:24:26.0,2019-12-25 06:24:26.0,2019-12-25 06:24:26.0,,1.0,33,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:11"," 149:26:34.13"," -00:35:24"," -00:31:12"," 108:03:00.00"," 31:14:40.85932"," 121:35:32.86423",34.9975,929.4872," 46:38:24.39614",0.0000,,,-2859303.1117,4649101.2226,3289135.3456,0:0:0
464,pt463,3483083.0588,1224238.1224,34.9975," 31:14:40.84326"," 121:35:32.85714",34.9975,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:27.0,2019-12-25 14:24:27.0,2019-12-25 06:24:27.0,2019-12-25 06:24:27.0,,2.0,33,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:48"," 148:27:41.79"," -00:35:24"," -00:30:36"," 107:37:12.00"," 31:14:40.85924"," 121:35:32.86434",34.9975,929.4866," 46:38:23.58202",0.0000,,,-2859303.1147,4649101.2222,3289135.3435,0:0:0
465,pt464,3483083.0566,1224238.1228,35.0005," 31:14:40.84318"," 121:35:32.85715",35.0005,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:28.0,2019-12-25 14:24:28.0,2019-12-25 06:24:28.0,2019-12-25 06:24:28.0,,2.0,32,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:24"," 148:27:39.89"," -00:35:24"," -00:30:00"," 108:10:48.00"," 31:14:40.85916"," 121:35:32.86435",35.0005,929.4879," 46:38:23.16190",0.0000,,,-2859303.1169,4649101.2253,3289135.3432,0:0:0
466,pt465,3483083.0589,1224238.1202,35.0025," 31:14:40.84326"," 121:35:32.85706",35.0025,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:29.0,2019-12-25 14:24:29.0,2019-12-25 06:24:29.0,2019-12-25 06:24:29.0,,2.0,32,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:15"," 148:48:20.88"," -00:36:00"," -00:30:36"," 108:26:24.00"," 31:14:40.85924"," 121:35:32.86426",35.0025,929.4881," 46:38:23.91657",0.0000,,,-2859303.1151,4649101.2269,3289135.3463,0:0:0
467,pt466,3483083.0588,1224238.1191,35.0095," 31:14:40.84326"," 121:35:32.85702",35.0095,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:30.0,2019-12-25 14:24:30.0,2019-12-25 06:24:30.0,2019-12-25 06:24:30.0,,2.0,32,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:35"," 150:06:17.39"," -00:35:24"," -00:31:48"," 108:10:12.00"," 31:14:40.85925"," 121:35:32.86422",35.0095,929.4890," 46:38:24.07629",0.0000,,,-2859303.1173,4649101.2326,3289135.3499,0:0:0
468,pt467,3483083.0597,1224238.1203,35.0095," 31:14:40.84329"," 121:35:32.85706",35.0095,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:31.0,2019-12-25 14:24:31.0,2019-12-25 06:24:31.0,2019-12-25 06:24:31.0,,2.0,32,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:48:53"," 149:21:29.19"," -00:36:36"," -00:32:24"," 107:50:24.00"," 31:14:40.85927"," 121:35:32.86426",35.0095,929.4876," 46:38:24.03176",0.0000,,,-2859303.1181,4649101.2316,3289135.3506,0:0:0
469,pt468,3483083.0589,1224238.1212,35.0045," 31:14:40.84326"," 121:35:32.85709",35.0045,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:32.0,2019-12-25 14:24:32.0,2019-12-25 06:24:32.0,2019-12-25 06:24:32.0,,2.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:48:33"," 147:50:17.56"," -00:37:12"," -00:31:12"," 107:51:00.00"," 31:14:40.85924"," 121:35:32.86429",35.0045,929.4875," 46:38:23.77828",0.0000,,,-2859303.1168,4649101.2279,3289135.3473,0:0:0
470,pt469,3483083.0584,1224238.1233,34.9995," 31:14:40.84324"," 121:35:32.85717",34.9995,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:33.0,2019-12-25 14:24:33.0,2019-12-25 06:24:33.0,2019-12-25 06:24:33.0,,2.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:48:33"," 148:03:29.56"," -00:37:12"," -00:31:12"," 108:04:12.00"," 31:14:40.85922"," 121:35:32.86437",34.9995,929.4862," 46:38:23.36898",0.0000,,,-2859303.1165,4649101.2234,3289135.3441,0:0:0
471,pt470,3483083.0552,1224238.1219,35.0095," 31:14:40.84314"," 121:35:32.85711",35.0095,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:34.0,2019-12-25 14:24:34.0,2019-12-25 06:24:34.0,2019-12-25 06:24:34.0,,2.0,33,20,1.6000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:19"," 147:11:30.34"," -00:36:36"," -00:30:00"," 107:51:00.00"," 31:14:40.85912"," 121:35:32.86431",35.0095,929.4895," 46:38:23.06796",0.0000,,,-2859303.1205,4649101.2329,3289135.3467,0:0:0
472,pt471,3483083.0561,1224238.1266,35.0045," 31:14:40.84316"," 121:35:32.85729",35.0045,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:24:35.0,2019-12-25 14:24:35.0,2019-12-25 06:24:35.0,2019-12-25 06:24:35.0,,2.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:29"," 146:49:42.83"," -00:36:00"," -00:29:24"," 107:35:24.00"," 31:14:40.85914"," 121:35:32.86449",35.0045,929.4855," 46:38:22.50733",0.0000,,,-2859303.1221,4649101.2266,3289135.3446,0:0:0
