序号,点名,N,E,Z,B,L,H,未倾斜改正N,未倾斜改正E,未倾斜改正Z,未倾斜改正B,未倾斜改正L,未倾斜改正H,天线高,σN,σE,HRMS,σZ,目标高,量高类型,天线类型,平滑次数,解类型,开始本地时间,结束本地时间,开始UTC时间,结束UTC时间,描述,差分龄期,卫星数,公共卫星数,PDOP,截止高度角(°),参考站名称,基站B,基站L,基站H,里程,竖直倾角,倾斜向量方位角,倾斜分量X,倾斜分量Y,倾斜X轴方位角,当地B,当地L,当地H,基站距离,基站方位,偏距,语音文件,图片文件,空间直角X,空间直角Y,空间直角Z,测量时长
1341,pt1340,3483083.0485,1224238.1244,35.0105," 31:14:40.84292"," 121:35:32.85719",35.0105,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:09.0,2019-12-25 12:33:09.0,2019-12-25 04:33:09.0,2019-12-25 04:33:09.0,,1.0,36,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:54:57"," 37:52:08.01"," -00:46:48"," -00:28:48"," 06:15:36.00"," 31:14:40.85890"," 121:35:32.86439",35.0105,742.0747," 172:06:41.75573",0.0000,,,-2859303.1245,4649101.2356,3289135.3414,0:0:0
1342,pt1341,3483083.0483,1224238.1230,35.0135," 31:14:40.84291"," 121:35:32.85713",35.0135,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:10.0,2019-12-25 12:33:10.0,2019-12-25 04:33:10.0,2019-12-25 04:33:10.0,,2.0,36,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:47"," 38:29:26.98"," -00:47:24"," -00:29:24"," 06:40:48.00"," 31:14:40.85890"," 121:35:32.86434",35.0135,742.0747," 172:06:41.37974",0.0000,,,-2859303.1247,4649101.2386,3289135.3428,0:0:0
1343,pt1342,3483083.0491,1224238.1246,35.0125," 31:14:40.84294"," 121:35:32.85719",35.0125,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:11.0,2019-12-25 12:33:11.0,2019-12-25 04:33:11.0,2019-12-25 04:33:11.0,,1.0,36,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:09"," 37:31:52.79"," -00:47:24"," -00:28:12"," 06:46:48.00"," 31:14:40.85892"," 121:35:32.86439",35.0125,742.0753," 172:06:41.82424",0.0000,,,-2859303.1254,4649101.2367,3289135.3429,0:0:0
1344,pt1343,3483083.0504,1224238.1234,35.0115," 31:14:40.84298"," 121:35:32.85715",35.0115,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:12.0,2019-12-25 12:33:12.0,2019-12-25 04:33:12.0,2019-12-25 04:33:12.0,,1.0,36,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:54:20"," 37:13:15.67"," -00:46:48"," -00:27:36"," 06:41:24.00"," 31:14:40.85896"," 121:35:32.86435",35.0115,742.0767," 172:06:41.55093",0.0000,,,-2859303.1236,4649101.2360,3289135.3435,0:0:0
1345,pt1344,3483083.0466,1224238.1221,35.0135," 31:14:40.84286"," 121:35:32.85710",35.0135,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:13.0,2019-12-25 12:33:13.0,2019-12-25 04:33:13.0,2019-12-25 04:33:13.0,,2.0,36,21,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:09"," 37:31:52.79"," -00:47:24"," -00:28:12"," 06:46:48.00"," 31:14:40.85885"," 121:35:32.86430",35.0135,742.0733," 172:06:41.06362",0.0000,,,-2859303.1242,4649101.2398,3289135.3415,0:0:0
1346,pt1345,3483083.0493,1224238.1249,35.0115," 31:14:40.84294"," 121:35:32.85721",35.0115,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:14.0,2019-12-25 12:33:14.0,2019-12-25 04:33:14.0,2019-12-25 04:33:14.0,,1.0,36,20,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:54:20"," 37:20:27.67"," -00:46:48"," -00:27:36"," 06:48:36.00"," 31:14:40.85893"," 121:35:32.86441",35.0115,742.0755," 172:06:41.91688",0.0000,,,-2859303.1251,4649101.2357,3289135.3426,0:0:0
1347,pt1346,3483083.0478,1224238.1240,35.0145," 31:14:40.84290"," 121:35:32.85717",35.0145,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:15.0,2019-12-25 12:33:15.0,2019-12-25 04:33:15.0,2019-12-25 04:33:15.0,,2.0,36,20,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:54:08"," 38:43:50.87"," -00:46:12"," -00:28:12"," 07:19:48.00"," 31:14:40.85888"," 121:35:32.86437",35.0145,742.0741," 172:06:41.61097",0.0000,,,-2859303.1260,4649101.2391,3289135.3429,0:0:0
1348,pt1347,3483083.0473,1224238.1243,35.0165," 31:14:40.84288"," 121:35:32.85718",35.0165,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:16.0,2019-12-25 12:33:16.0,2019-12-25 04:33:16.0,2019-12-25 04:33:16.0,,2.0,36,20,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:54:08"," 38:30:02.87"," -00:46:12"," -00:28:12"," 07:06:00.00"," 31:14:40.85886"," 121:35:32.86438",35.0165,742.0736," 172:06:41.69391",0.0000,,,-2859303.1273,4649101.2406,3289135.3435,0:0:0
1349,pt1348,3483083.0510,1224238.1231,35.0075," 31:14:40.84300"," 121:35:32.85714",35.0075,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:17.0,2019-12-25 12:33:17.0,2019-12-25 04:33:17.0,2019-12-25 04:33:17.0,,1.0,36,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:54:08"," 37:49:14.87"," -00:46:12"," -00:28:12"," 06:25:12.00"," 31:14:40.85898"," 121:35:32.86434",35.0075,742.0773," 172:06:41.49176",0.0000,,,-2859303.1215,4649101.2329,3289135.3420,0:0:0
1350,pt1349,3483083.0476,1224238.1246,35.0115," 31:14:40.84289"," 121:35:32.85719",35.0115,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:18.0,2019-12-25 12:33:18.0,2019-12-25 04:33:18.0,2019-12-25 04:33:18.0,,1.0,36,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:54:20"," 37:13:51.67"," -00:46:48"," -00:27:36"," 06:42:00.00"," 31:14:40.85887"," 121:35:32.86439",35.0115,742.0738," 172:06:41.76964",0.0000,,,-2859303.1252,4649101.2367,3289135.3411,0:0:0
1351,pt1350,3483083.0476,1224238.1237,35.0115," 31:14:40.84289"," 121:35:32.85716",35.0115,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:19.0,2019-12-25 12:33:19.0,2019-12-25 04:33:19.0,2019-12-25 04:33:19.0,,2.0,36,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:09"," 38:27:04.79"," -00:47:24"," -00:28:12"," 07:42:00.00"," 31:14:40.85887"," 121:35:32.86436",35.0115,742.0740," 172:06:41.53401",0.0000,,,-2859303.1245,4649101.2371,3289135.3412,0:0:0
1352,pt1351,3483083.0463,1224238.1229,35.0125," 31:14:40.84285"," 121:35:32.85712",35.0125,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:20.0,2019-12-25 12:33:20.0,2019-12-25 04:33:20.0,2019-12-25 04:33:20.0,,2.0,36,22,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:54:38"," 37:40:22.83"," -00:46:48"," -00:28:12"," 06:36:00.00"," 31:14:40.85883"," 121:35:32.86432",35.0125,742.0728," 172:06:41.25874",0.0000,,,-2859303.1245,4649101.2389,3289135.3406,0:0:0
1353,pt1352,3483083.0496,1224238.1236,35.0095," 31:14:40.84295"," 121:35:32.85716",35.0095,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:21.0,2019-12-25 12:33:21.0,2019-12-25 04:33:21.0,2019-12-25 04:33:21.0,,1.0,36,21,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:16"," 38:55:07.23"," -00:46:48"," -00:29:24"," 06:46:48.00"," 31:14:40.85894"," 121:35:32.86436",35.0095,742.0759," 172:06:41.57945",0.0000,,,-2859303.1231,4649101.2348,3289135.3418,0:0:0
1354,pt1353,3483083.0484,1224238.1224,35.0125," 31:14:40.84292"," 121:35:32.85711",35.0125,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:22.0,2019-12-25 12:33:22.0,2019-12-25 04:33:22.0,2019-12-25 04:33:22.0,,2.0,36,21,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:54:46"," 39:33:45.38"," -00:46:12"," -00:29:24"," 07:05:24.00"," 31:14:40.85890"," 121:35:32.86431",35.0125,742.0750," 172:06:41.22072",0.0000,,,-2859303.1237,4649101.2381,3289135.3425,0:0:0
1355,pt1354,3483083.0488,1224238.1239,35.0065," 31:14:40.84293"," 121:35:32.85717",35.0065,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:23.0,2019-12-25 12:33:23.0,2019-12-25 04:33:23.0,2019-12-25 04:33:23.0,,1.0,36,21,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:59"," 37:44:06.61"," -00:48:00"," -00:28:48"," 06:46:12.00"," 31:14:40.85891"," 121:35:32.86437",35.0065,742.0751," 172:06:41.64355",0.0000,,,-2859303.1222,4649101.2328,3289135.3396,0:0:0
1356,pt1355,3483083.0506,1224238.1217,35.0105," 31:14:40.84299"," 121:35:32.85709",35.0105,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:24.0,2019-12-25 12:33:24.0,2019-12-25 04:33:24.0,2019-12-25 04:33:24.0,,1.0,36,21,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:09"," 37:36:04.79"," -00:47:24"," -00:28:12"," 06:51:00.00"," 31:14:40.85897"," 121:35:32.86429",35.0105,742.0772," 172:06:41.10379",0.0000,,,-2859303.1217,4649101.2359,3289135.3433,0:0:0
1357,pt1356,3483083.0485,1224238.1226,35.0095," 31:14:40.84292"," 121:35:32.85712",35.0095,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:25.0,2019-12-25 12:33:25.0,2019-12-25 04:33:25.0,2019-12-25 04:33:25.0,,1.0,36,21,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:54:51"," 36:34:57.53"," -00:47:24"," -00:27:36"," 06:22:12.00"," 31:14:40.85890"," 121:35:32.86432",35.0095,742.0750," 172:06:41.25224",0.0000,,,-2859303.1224,4649101.2358,3289135.3410,0:0:0
1358,pt1357,3483083.0500,1224238.1245,35.0135," 31:14:40.84297"," 121:35:32.85719",35.0135,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:26.0,2019-12-25 12:33:26.0,2019-12-25 04:33:26.0,2019-12-25 04:33:26.0,,1.0,36,21,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:54:20"," 37:20:27.67"," -00:46:48"," -00:27:36"," 06:48:36.00"," 31:14:40.85895"," 121:35:32.86440",35.0135,742.0762," 172:06:41.84626",0.0000,,,-2859303.1256,4649101.2370,3289135.3442,0:0:0
1359,pt1358,3483083.0506,1224238.1242,35.0125," 31:14:40.84299"," 121:35:32.85718",35.0125,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:27.0,2019-12-25 12:33:27.0,2019-12-25 04:33:27.0,2019-12-25 04:33:27.0,,1.0,36,20,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:09"," 37:13:16.79"," -00:47:24"," -00:28:12"," 06:28:12.00"," 31:14:40.85897"," 121:35:32.86439",35.0125,742.0768," 172:06:41.79149",0.0000,,,-2859303.1248,4649101.2362,3289135.3442,0:0:0
1360,pt1359,3483083.0484,1224238.1241,35.0085," 31:14:40.84291"," 121:35:32.85718",35.0085,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:28.0,2019-12-25 12:33:28.0,2019-12-25 04:33:28.0,2019-12-25 04:33:28.0,,1.0,36,20,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:22"," 36:42:00.86"," -00:48:00"," -00:27:36"," 06:48:00.00"," 31:14:40.85890"," 121:35:32.86438",35.0085,742.0747," 172:06:41.68388",0.0000,,,-2859303.1234,4649101.2344,3289135.3403,0:0:0
1361,pt1360,3483083.0485,1224238.1250,35.0095," 31:14:40.84292"," 121:35:32.85721",35.0095,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0170,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:29.0,2019-12-25 12:33:29.0,2019-12-25 04:33:29.0,2019-12-25 04:33:29.0,,1.0,36,21,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:40"," 37:14:08.20"," -00:48:00"," -00:28:12"," 06:48:00.00"," 31:14:40.85890"," 121:35:32.86441",35.0095,742.0746," 172:06:41.93114",0.0000,,,-2859303.1246,4649101.2346,3289135.3408,0:0:0
1362,pt1361,3483083.0471,1224238.1197,35.0055," 31:14:40.84288"," 121:35:32.85700",35.0055,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:30.0,2019-12-25 12:33:30.0,2019-12-25 04:33:30.0,2019-12-25 04:33:30.0,,1.0,36,20,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:54:51"," 37:13:21.53"," -00:47:24"," -00:27:36"," 07:00:36.00"," 31:14:40.85887"," 121:35:32.86421",35.0055,742.0740," 172:06:40.40603",0.0000,,,-2859303.1184,4649101.2350,3289135.3379,0:0:0
1363,pt1362,3483083.0482,1224238.1220,35.0075," 31:14:40.84291"," 121:35:32.85710",35.0075,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:31.0,2019-12-25 12:33:31.0,2019-12-25 04:33:31.0,2019-12-25 04:33:31.0,,2.0,36,20,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:09"," 37:22:16.79"," -00:47:24"," -00:28:12"," 06:37:12.00"," 31:14:40.85889"," 121:35:32.86430",35.0075,742.0747," 172:06:41.10131",0.0000,,,-2859303.1212,4649101.2348,3289135.3397,0:0:0
1364,pt1363,3483083.0478,1224238.1221,35.0115," 31:14:40.84290"," 121:35:32.85710",35.0115,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:32.0,2019-12-25 12:33:32.0,2019-12-25 04:33:32.0,2019-12-25 04:33:32.0,,2.0,36,20,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:28"," 37:41:02.60"," -00:47:24"," -00:28:48"," 06:24:00.00"," 31:14:40.85888"," 121:35:32.86430",35.0115,742.0744," 172:06:41.08986",0.0000,,,-2859303.1230,4649101.2378,3289135.3414,0:0:0
1365,pt1364,3483083.0497,1224238.1243,35.0095," 31:14:40.84296"," 121:35:32.85719",35.0095,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:33.0,2019-12-25 12:33:33.0,2019-12-25 04:33:33.0,2019-12-25 04:33:33.0,,1.0,36,20,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:54:38"," 37:43:22.83"," -00:46:48"," -00:28:12"," 06:39:00.00"," 31:14:40.85894"," 121:35:32.86439",35.0095,742.0760," 172:06:41.78409",0.0000,,,-2859303.1237,4649101.2344,3289135.3419,0:0:0
1366,pt1365,3483083.0507,1224238.1240,35.0025," 31:14:40.84299"," 121:35:32.85717",35.0025,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:34.0,2019-12-25 12:33:34.0,2019-12-25 04:33:34.0,2019-12-25 04:33:34.0,,1.0,36,20,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:54:08"," 38:04:50.87"," -00:46:12"," -00:28:12"," 06:40:48.00"," 31:14:40.85897"," 121:35:32.86438",35.0025,742.0769," 172:06:41.71911",0.0000,,,-2859303.1200,4649101.2290,3289135.3391,0:0:0
1367,pt1366,3483083.0506,1224238.1256,35.0065," 31:14:40.84298"," 121:35:32.85723",35.0065,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:35.0,2019-12-25 12:33:35.0,2019-12-25 04:33:35.0,2019-12-25 04:33:35.0,,2.0,36,20,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:22"," 36:22:12.86"," -00:48:00"," -00:27:36"," 06:28:12.00"," 31:14:40.85897"," 121:35:32.86444",35.0065,742.0767," 172:06:42.15586",0.0000,,,-2859303.1232,4649101.2311,3289135.3410,0:0:0
1368,pt1367,3483083.0492,1224238.1244,35.0005," 31:14:40.84294"," 121:35:32.85719",35.0005,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:36.0,2019-12-25 12:33:36.0,2019-12-25 04:33:36.0,2019-12-25 04:33:36.0,,1.0,36,20,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:53"," 36:06:49.12"," -00:48:36"," -00:27:36"," 06:31:12.00"," 31:14:40.85892"," 121:35:32.86439",35.0005,742.0754," 172:06:41.79219",0.0000,,,-2859303.1198,4649101.2280,3289135.3368,0:0:0
1369,pt1368,3483083.0475,1224238.1232,35.0085," 31:14:40.84289"," 121:35:32.85714",35.0085,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:37.0,2019-12-25 12:33:37.0,2019-12-25 04:33:37.0,2019-12-25 04:33:37.0,,1.0,35,20,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:54:38"," 38:00:46.83"," -00:46:48"," -00:28:12"," 06:56:24.00"," 31:14:40.85887"," 121:35:32.86434",35.0085,742.0739," 172:06:41.37780",0.0000,,,-2859303.1227,4649101.2353,3289135.3396,0:0:0
1370,pt1369,3483083.0469,1224238.1220,35.0045," 31:14:40.84287"," 121:35:32.85709",35.0045,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:38.0,2019-12-25 12:33:38.0,2019-12-25 04:33:38.0,2019-12-25 04:33:38.0,,1.0,35,20,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:22"," 36:28:48.86"," -00:48:00"," -00:27:36"," 06:34:48.00"," 31:14:40.85886"," 121:35:32.86429",35.0045,742.0735," 172:06:41.04319",0.0000,,,-2859303.1200,4649101.2332,3289135.3371,0:0:0
1371,pt1370,3483083.0522,1224238.1273,35.0065," 31:14:40.84303"," 121:35:32.85730",35.0065,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:39.0,2019-12-25 12:33:39.0,2019-12-25 04:33:39.0,2019-12-25 04:33:39.0,,1.0,35,20,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:56:17"," 38:20:20.11"," -00:48:00"," -00:29:24"," 06:51:00.00"," 31:14:40.85901"," 121:35:32.86450",35.0065,742.0780," 172:06:42.69000",0.0000,,,-2859303.1244,4649101.2295,3289135.3423,0:0:0
1372,pt1371,3483083.0512,1224238.1261,35.0035," 31:14:40.84300"," 121:35:32.85726",35.0035,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:40.0,2019-12-25 12:33:40.0,2019-12-25 04:33:40.0,2019-12-25 04:33:40.0,,2.0,35,20,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:59"," 37:30:18.61"," -00:48:00"," -00:28:48"," 06:32:24.00"," 31:14:40.85898"," 121:35:32.86446",35.0035,742.0771," 172:06:42.32387",0.0000,,,-2859303.1222,4649101.2284,3289135.3399,0:0:0
1373,pt1372,3483083.0463,1224238.1202,35.0025," 31:14:40.84286"," 121:35:32.85702",35.0025,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:41.0,2019-12-25 12:33:41.0,2019-12-25 04:33:41.0,2019-12-25 04:33:41.0,,2.0,35,20,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:54:46"," 38:47:33.38"," -00:46:12"," -00:29:24"," 06:19:12.00"," 31:14:40.85884"," 121:35:32.86422",35.0025,742.0731," 172:06:40.53177",0.0000,,,-2859303.1177,4649101.2329,3289135.3356,0:0:0
1374,pt1373,3483083.0493,1224238.1239,35.0045," 31:14:40.84295"," 121:35:32.85717",35.0045,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:42.0,2019-12-25 12:33:42.0,2019-12-25 04:33:42.0,2019-12-25 04:33:42.0,,2.0,35,21,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:56:36"," 38:53:48.75"," -00:48:00"," -00:30:00"," 06:53:24.00"," 31:14:40.85893"," 121:35:32.86437",35.0045,742.0756," 172:06:41.65782",0.0000,,,-2859303.1212,4649101.2311,3289135.3390,0:0:0
1375,pt1374,3483083.0452,1224238.1226,35.0125," 31:14:40.84281"," 121:35:32.85711",35.0125,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:43.0,2019-12-25 12:33:43.0,2019-12-25 04:33:43.0,2019-12-25 04:33:43.0,,1.0,36,21,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:56:17"," 38:26:20.11"," -00:48:00"," -00:29:24"," 06:57:00.00"," 31:14:40.85880"," 121:35:32.86431",35.0125,742.0717," 172:06:41.13669",0.0000,,,-2859303.1245,4649101.2395,3289135.3397,0:0:0
1376,pt1375,3483083.0502,1224238.1253,35.0055," 31:14:40.84297"," 121:35:32.85722",35.0055,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:44.0,2019-12-25 12:33:44.0,2019-12-25 04:33:44.0,2019-12-25 04:33:44.0,,1.0,36,21,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:56:06"," 39:05:29.99"," -00:47:24"," -00:30:00"," 06:45:36.00"," 31:14:40.85895"," 121:35:32.86442",35.0055,742.0763," 172:06:42.06076",0.0000,,,-2859303.1226,4649101.2307,3289135.3402,0:0:0
1377,pt1376,3483083.0482,1224238.1225,35.0015," 31:14:40.84291"," 121:35:32.85711",35.0015,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:45.0,2019-12-25 12:33:45.0,2019-12-25 04:33:45.0,2019-12-25 04:33:45.0,,2.0,36,21,1.3000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:47"," 38:36:02.98"," -00:47:24"," -00:29:24"," 06:47:24.00"," 31:14:40.85889"," 121:35:32.86431",35.0015,742.0747," 172:06:41.21578",0.0000,,,-2859303.1188,4649101.2302,3289135.3366,0:0:0
1378,pt1377,3483083.0499,1224238.1270,35.0125," 31:14:40.84296"," 121:35:32.85729",35.0125,,,,,,,1.5125,0.0060,0.0070,0.0092,0.0180,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 12:33:46.0,2019-12-25 12:33:46.0,2019-12-25 04:33:46.0,2019-12-25 04:33:46.0,,1.0,36,20,1.4000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:55:28"," 38:03:50.60"," -00:47:24"," -00:28:48"," 06:46:48.00"," 31:14:40.85894"," 121:35:32.86449",35.0125,742.0758," 172:06:42.52375",0.0000,,,-2859303.1273,4649101.2351,3289135.3435,0:0:0
