$GPGGA,055351.00,3114.68341042,N,12135.53967018,E,4,20,0.8,26.660,M,11.575,M,1.0,1448*7B
$GPGGA,055352.00,3114.68340813,N,12135.53967212,E,4,20,0.8,26.663,M,11.575,M,1.0,1448*7E
$GPGGA,055353.00,3114.68340966,N,12135.53966973,E,4,19,0.8,26.657,M,11.575,M,1.0,1448*7C
$GPGGA,055354.00,3114.68340957,N,12135.53967012,E,4,18,0.8,26.664,M,11.575,M,1.0,1448*77
$GPGGA,055355.00,3114.68341038,N,12135.53966947,E,4,18,0.8,26.655,M,11.575,M,1.0,1448*7D
$GPGGA,055356.00,3114.68340968,N,12135.53967077,E,4,19,0.8,26.662,M,11.575,M,1.0,1448*7D
$GPGGA,055357.00,3114.68341139,N,12135.53967032,E,4,19,0.8,26.655,M,11.575,M,1.0,1448*74
$GPGGA,055358.00,3114.68341079,N,12135.53967134,E,4,19,0.8,26.663,M,11.575,M,1.0,1448*7C
$GPGGA,055359.00,3114.68340812,N,12135.53967153,E,4,19,0.8,26.660,M,11.575,M,1.0,1448*7B
$GPGGA,055400.00,3114.68340932,N,12135.53966943,E,4,18,0.9,26.659,M,11.575,M,1.0,1448*71
$GPGGA,055401.00,3114.68341014,N,12135.53966957,E,4,19,0.8,26.655,M,11.575,M,1.0,1448*75
$GPGGA,055402.00,3114.68340971,N,12135.53966814,E,4,19,0.8,26.659,M,11.575,M,1.0,1448*77
$GPGGA,055403.00,3114.68341015,N,12135.53967016,E,4,18,0.9,26.655,M,11.575,M,1.0,1448*7B
$GPGGA,055404.00,3114.68340959,N,12135.53966995,E,4,17,0.9,26.653,M,11.575,M,1.0,1448*76
$GPGGA,055405.00,3114.68341003,N,12135.53966965,E,4,17,0.9,26.654,M,11.575,M,1.0,1448*78
$GPGGA,055406.00,3114.68341045,N,12135.53967112,E,4,17,0.9,26.655,M,11.575,M,1.0,1448*71
$GPGGA,055407.00,3114.68341097,N,12135.53967072,E,4,17,0.9,26.664,M,11.575,M,1.0,1448*7A
$GPGGA,055408.00,3114.68341185,N,12135.53967011,E,4,17,0.9,26.654,M,11.575,M,1.0,1448*71
$GPGGA,055409.00,3114.68340891,N,12135.53966942,E,4,16,0.9,26.663,M,11.575,M,1.0,1448*76
$GPGGA,055410.00,3114.68341070,N,12135.53967011,E,4,17,0.9,26.662,M,11.575,M,1.0,1448*76
$GPGGA,055411.00,3114.68341129,N,12135.53967097,E,4,17,0.9,26.659,M,11.575,M,1.0,1448*7C
$GPGGA,055412.00,3114.68340966,N,12135.53967026,E,4,17,0.9,26.659,M,11.575,M,1.0,1448*77
$GPGGA,055413.00,3114.68340987,N,12135.53967135,E,4,17,0.9,26.656,M,11.575,M,1.0,1448*75
$GPGGA,055414.00,3114.68340924,N,12135.53967222,E,4,17,0.9,26.660,M,11.575,M,1.0,1448*7B
$GPGGA,055415.00,3114.68340974,N,12135.53967133,E,4,17,0.9,26.659,M,11.575,M,1.0,1448*76
$GPGGA,055416.00,3114.68341040,N,12135.53966927,E,4,18,0.9,26.658,M,11.575,M,1.0,1448*78
$GPGGA,055417.00,3114.68341004,N,12135.53967045,E,4,18,0.9,26.659,M,11.575,M,1.0,1448*74
$GPGGA,055418.00,3114.68340862,N,12135.53967074,E,4,18,0.9,26.656,M,11.575,M,1.0,1448*7F
$GPGGA,055419.00,3114.68341020,N,12135.53967019,E,4,19,0.8,26.658,M,11.575,M,1.0,1448*74
$GPGGA,055420.00,3114.68340971,N,12135.53966970,E,4,19,0.8,26.663,M,11.575,M,1.0,1448*7D
$GPGGA,055421.00,3114.68341038,N,12135.53967092,E,4,19,0.8,26.666,M,11.575,M,1.0,1448*78
$GPGGA,055422.00,3114.68341157,N,12135.53966931,E,4,18,0.8,26.659,M,11.575,M,1.0,1448*7F
$GPGGA,055423.00,3114.68340979,N,12135.53967338,E,4,18,0.8,26.658,M,11.575,M,1.0,1448*78
$GPGGA,055424.00,3114.68341078,N,12135.53967134,E,4,18,0.8,26.659,M,11.575,M,1.0,1448*79
$GPGGA,055425.00,3114.68340872,N,12135.53967122,E,4,18,0.8,26.655,M,11.575,M,1.0,1448*70
$GPGGA,055426.00,3114.68340958,N,12135.53966939,E,4,18,0.8,26.665,M,11.575,M,1.0,1448*7A
$GPGGA,055427.00,3114.68340959,N,12135.53967035,E,4,18,0.8,26.668,M,11.575,M,1.0,1448*73
$GPGGA,055428.00,3114.68341013,N,12135.53966866,E,4,16,0.9,26.670,M,11.575,M,1.0,1448*73
$GPGGA,055429.00,3114.68341009,N,12135.53967372,E,4,17,0.9,26.658,M,11.575,M,1.0,1448*7D
$GPGGA,055430.00,3114.68341026,N,12135.53967029,E,4,17,0.9,26.663,M,11.575,M,1.0,1448*7D
$GPGGA,055431.00,3114.68340894,N,12135.53966938,E,4,18,0.8,26.661,M,11.575,M,1.0,1448*78
$GPGGA,055432.00,3114.68341078,N,12135.53967117,E,4,20,0.8,26.667,M,11.575,M,1.0,1448*79
$GPGGA,055433.00,3114.68341093,N,12135.53967135,E,4,19,0.8,26.663,M,11.575,M,1.0,1448*73
$GPGGA,055434.00,3114.68340985,N,12135.53967165,E,4,17,0.9,26.659,M,11.575,M,1.0,1448*78
$GPGGA,055435.00,3114.68340990,N,12135.53967343,E,4,17,0.9,26.649,M,11.575,M,1.0,1448*7A
$GPGGA,055436.00,3114.68341026,N,12135.53967227,E,4,18,0.9,26.661,M,11.575,M,1.0,1448*7A
$GPGGA,055437.00,3114.68341063,N,12135.53967139,E,4,19,0.8,26.660,M,11.575,M,1.0,1448*77
$GPGGA,055438.00,3114.68341051,N,12135.53967182,E,4,18,0.8,26.652,M,11.575,M,1.0,1448*79
$GPGGA,055439.00,3114.68340829,N,12135.53967126,E,4,17,0.9,26.656,M,11.575,M,1.0,1448*7A
$GPGGA,055440.00,3114.68340961,N,12135.53967297,E,4,18,0.9,26.653,M,11.575,M,1.0,1448*7A
